symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
VET/USDT,conservative,1962,2026-03-12 02:00:00,long,0.7784,0.45,0.7128,0.5738,normal,low,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2492,2026-04-03 04:00:00,long,0.7664,0.45,0.3443,0.5009,normal,normal,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2493,2026-04-03 05:00:00,long,0.7765,0.45,0.2926,0.5622,normal,high,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2494,2026-04-03 06:00:00,long,0.7807,0.45,0.2926,0.573,normal,high,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2495,2026-04-03 07:00:00,long,0.7641,0.45,0.2926,0.5436,normal,high,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2496,2026-04-03 08:00:00,long,0.768,0.45,0.3251,0.5527,normal,high,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2497,2026-04-03 09:00:00,long,0.7696,0.45,0.3251,0.5587,normal,high,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2498,2026-04-03 10:00:00,long,0.7524,0.45,0.3576,0.5199,normal,high,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2796,2026-04-15 20:00:00,long,0.7511,0.45,0.4208,0.3839,normal,normal,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
VET/USDT,conservative,2797,2026-04-15 21:00:00,long,0.751,0.45,0.54,0.3777,normal,normal,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
