symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
ICP/USDT,aggressive,71,2025-12-23 08:00:00,long,0.7225,0.1,0.0935,1.4745,normal,normal,strong,True,low,full,1.0,2.983,0.0,0.0,0.0,taken
ICP/USDT,aggressive,73,2025-12-23 10:00:00,long,0.6578,0.1,0.0935,0.7755,normal,normal,strong,True,low,full,1.0,2.981,0.0,0.0,0.0,taken
ICP/USDT,aggressive,75,2025-12-23 12:00:00,long,0.6813,0.1,0.132,0.7946,normal,normal,normal,False,low,full,1.0,2.972,0.0,0.0,0.0,taken
ICP/USDT,aggressive,77,2025-12-23 14:00:00,long,0.655,0.1,0.0765,0.7468,normal,normal,strong,True,high,full,1.0,2.957,0.0,0.0,0.0,taken
ICP/USDT,aggressive,151,2025-12-26 16:00:00,long,0.7321,0.1,0.0765,1.096,normal,normal,strong,True,high,full,1.0,2.941,0.0,0.0,0.0,taken
ICP/USDT,aggressive,282,2026-01-01 03:00:00,long,0.6586,0.2,0.1836,1.7243,normal,high,normal,False,high,full,1.0,2.856,0.0,0.0,0.0,taken
ICP/USDT,aggressive,284,2026-01-01 05:00:00,long,0.7015,0.2,0.1836,2.196,normal,high,normal,False,high,full,1.0,2.882,0.0,0.0,0.0,taken
ICP/USDT,aggressive,294,2026-01-01 15:00:00,long,0.6803,0.2,0.1836,1.4753,normal,high,normal,False,high,full,1.0,2.983,0.0,0.0,0.0,taken
ICP/USDT,aggressive,301,2026-01-01 22:00:00,long,0.6762,0.2,0.2244,1.2135,normal,high,normal,False,low,full,1.0,3.006,0.0,0.0,0.0,taken
ICP/USDT,aggressive,384,2026-01-05 09:00:00,long,0.7092,0.1,0.12,1.3906,normal,normal,normal,False,normal,full,1.0,3.205,0.0,0.0,0.0,taken
ICP/USDT,aggressive,386,2026-01-05 11:00:00,long,0.746,0.1,0.085,1.5856,normal,normal,strong,True,normal,full,1.0,3.211,0.0,0.0,0.0,taken
ICP/USDT,aggressive,388,2026-01-05 13:00:00,long,0.7141,0.2,0.1836,1.4886,normal,high,normal,False,high,full,1.0,3.2,0.0,0.0,0.0,taken
ICP/USDT,aggressive,393,2026-01-05 18:00:00,long,0.7285,0.2,0.1301,2.0482,normal,high,strong,True,high,full,1.0,3.429,0.0,0.0,0.0,taken
ICP/USDT,aggressive,395,2026-01-05 20:00:00,long,0.7759,0.2,0.1445,2.609,normal,high,strong,True,normal,full,1.0,3.406,0.0,0.0,0.0,taken
