symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
BCH/USDT,aggressive,29,2025-12-21 13:00:00,long,0.7816,0.3,0.17,1.049,normal,normal,strong,True,normal,full,1.0,577.9,0.0,0.0,0.0,taken
BCH/USDT,aggressive,31,2025-12-21 15:00:00,long,0.7845,0.3,0.17,1.019,normal,normal,strong,True,normal,full,1.0,579.8,0.0,0.0,0.0,taken
BCH/USDT,aggressive,33,2025-12-21 17:00:00,long,0.655,0.3,0.24,0.4394,normal,normal,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,108,2025-12-24 20:00:00,long,0.7084,0.2,0.2592,0.5968,normal,low,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,109,2025-12-24 21:00:00,long,0.67,0.2,0.288,0.4762,normal,low,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,110,2025-12-24 22:00:00,long,0.6846,0.2,0.288,0.5132,normal,low,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,120,2025-12-25 08:00:00,long,0.6928,0.3,0.153,0.6296,normal,normal,strong,True,high,full,1.0,587.4,0.0,0.0,0.0,taken
BCH/USDT,aggressive,122,2025-12-25 10:00:00,long,0.7456,0.2,0.1445,0.9158,normal,high,strong,True,normal,full,1.0,583.9,0.0,0.0,0.0,taken
BCH/USDT,aggressive,124,2025-12-25 12:00:00,long,0.7438,0.2,0.1445,0.9008,normal,high,strong,True,normal,full,1.0,590.4,0.0,0.0,0.0,taken
BCH/USDT,aggressive,126,2025-12-25 14:00:00,long,0.7175,0.2,0.1445,0.8271,normal,high,strong,True,normal,full,1.0,591.8,0.0,0.0,0.0,taken
BCH/USDT,aggressive,157,2025-12-26 21:00:00,long,0.6558,0.2,0.3168,0.3544,normal,low,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,169,2025-12-27 09:00:00,long,0.7023,0.3,0.153,0.5754,normal,normal,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,170,2025-12-27 10:00:00,long,0.7083,0.3,0.17,0.6141,normal,normal,strong,True,normal,full,1.0,612.5,0.0,0.0,0.0,taken
BCH/USDT,aggressive,172,2025-12-27 12:00:00,long,0.7085,0.3,0.187,0.5538,normal,normal,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,225,2025-12-29 17:00:00,long,0.6974,0.3,0.153,0.7253,normal,normal,strong,True,high,full,1.0,594.4,0.0,0.0,0.0,taken
BCH/USDT,aggressive,577,2026-01-13 09:00:00,long,0.657,0.3,0.24,0.4564,normal,normal,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,579,2026-01-13 11:00:00,long,0.6649,0.3,0.187,0.4786,normal,normal,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
BCH/USDT,aggressive,634,2026-01-15 18:00:00,long,0.7367,0.2,0.1301,1.7735,normal,high,strong,True,high,full,1.0,579.0,0.0,0.0,0.0,taken
BCH/USDT,aggressive,636,2026-01-15 20:00:00,long,0.7697,0.2,0.159,1.9449,normal,high,strong,True,low,full,1.0,581.2,0.0,0.0,0.0,taken
BCH/USDT,aggressive,638,2026-01-15 22:00:00,long,0.7621,0.2,0.159,1.8435,normal,high,strong,True,low,full,1.0,586.0,0.0,0.0,0.0,taken
BCH/USDT,aggressive,745,2026-01-20 09:00:00,long,0.7364,0.2,0.159,0.6372,normal,high,strong,True,low,full,1.0,573.2,0.0,0.0,0.0,taken
BCH/USDT,aggressive,748,2026-01-20 12:00:00,long,0.7263,0.2,0.2244,0.6322,normal,high,normal,False,low,full,1.0,573.2,0.0,0.0,0.0,taken
BCH/USDT,aggressive,750,2026-01-20 14:00:00,long,0.6922,0.2,0.1836,0.543,normal,high,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
