symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
ARB/USDT,balanced,29,2025-12-21 13:00:00,long,0.7432,0.1,0.12,0.6917,normal,normal,normal,False,normal,full,1.0,0.183,0.0,0.0,0.0,taken
ARB/USDT,balanced,31,2025-12-21 15:00:00,long,0.7787,0.1,0.12,0.889,normal,normal,normal,False,normal,full,1.0,0.1847,0.0,0.0,0.0,taken
ARB/USDT,balanced,33,2025-12-21 17:00:00,long,0.7533,0.1,0.12,0.8138,normal,normal,normal,False,normal,full,1.0,0.1846,0.0,0.0,0.0,taken
ARB/USDT,balanced,36,2025-12-21 20:00:00,long,0.7239,0.1,0.12,0.7852,normal,normal,normal,False,normal,full,1.0,0.1844,0.0,0.0,0.0,taken
ARB/USDT,balanced,272,2025-12-31 16:00:00,long,0.7642,0.1,0.0765,0.6524,normal,normal,strong,True,high,full,1.0,0.1858,0.0,0.0,0.0,taken
ARB/USDT,balanced,274,2025-12-31 18:00:00,long,0.8003,0.1,0.0638,0.8587,very_high,normal,strong,True,normal,full,1.0,0.1846,0.0,0.0,0.0,taken
ARB/USDT,balanced,277,2025-12-31 21:00:00,long,0.7659,0.3,0.306,0.9158,normal,high,normal,False,normal,full,1.0,0.1878,0.0,0.0,0.0,taken
ARB/USDT,balanced,279,2025-12-31 23:00:00,long,0.7404,0.3,0.3366,0.7726,normal,high,normal,False,low,full,1.0,0.1868,0.0,0.0,0.0,taken
ARB/USDT,balanced,294,2026-01-01 14:00:00,long,0.7614,0.5,0.2754,0.3884,normal,low,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ARB/USDT,balanced,295,2026-01-01 15:00:00,long,0.7934,0.5,0.2754,0.5687,normal,low,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
