symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
ICP/USDT,conservative,395,2026-01-05 19:00:00,long,0.7662,0.45,0.2926,1.7121,normal,high,strong,True,high,full,1.0,3.418,0.0,0.0,0.0,taken
ICP/USDT,conservative,397,2026-01-05 21:00:00,long,0.784,0.45,0.3576,1.858,normal,high,strong,True,low,full,1.0,3.393,0.0,0.0,0.0,taken
ICP/USDT,conservative,627,2026-01-15 11:00:00,long,0.7689,0.45,0.5049,4.7256,normal,high,normal,False,low,full,1.0,4.303,0.0,0.0,0.0,taken
ICP/USDT,conservative,630,2026-01-15 14:00:00,long,0.7917,0.45,0.5049,4.428,normal,high,normal,False,low,full,1.0,4.24,0.0,0.0,0.0,taken
ICP/USDT,conservative,632,2026-01-15 16:00:00,long,0.7701,0.45,0.5049,3.6826,normal,high,normal,False,low,full,1.0,4.26,0.0,0.0,0.0,taken
ICP/USDT,conservative,1271,2026-02-11 07:00:00,long,0.7953,0.1,0.108,1.1333,normal,normal,normal,False,high,full,1.0,2.304,0.0,0.0,0.0,taken
ICP/USDT,conservative,1273,2026-02-11 09:00:00,long,0.798,0.45,0.5049,0.9844,normal,low,strong,True,low,full,1.0,2.292,0.0,0.0,0.0,taken
ICP/USDT,conservative,1329,2026-02-13 17:00:00,long,0.7957,0.1,0.085,1.1318,normal,normal,strong,True,normal,full,1.0,2.38,0.0,0.0,0.0,taken
ICP/USDT,conservative,1331,2026-02-13 19:00:00,long,0.8142,0.1,0.0638,1.1879,very_high,normal,strong,True,normal,full,1.0,2.387,0.0,0.0,0.0,taken
ICP/USDT,conservative,1333,2026-02-13 21:00:00,long,0.7996,0.1,0.085,1.06,normal,normal,strong,True,normal,full,1.0,2.399,0.0,0.0,0.0,taken
ICP/USDT,conservative,1335,2026-02-13 23:00:00,long,0.7563,0.1,0.0935,0.8771,normal,normal,strong,True,low,full,1.0,2.397,0.0,0.0,0.0,taken
ICP/USDT,conservative,1595,2026-02-24 19:00:00,long,0.7539,0.45,0.5049,0.8225,normal,low,strong,True,low,full,1.0,2.128,0.0,0.0,0.0,taken
ICP/USDT,conservative,1597,2026-02-24 21:00:00,long,0.7683,0.45,0.5049,0.9003,normal,low,strong,True,low,full,1.0,2.118,0.0,0.0,0.0,taken
ICP/USDT,conservative,1599,2026-02-24 23:00:00,long,0.7661,0.45,0.5049,0.8379,normal,low,strong,True,low,full,1.0,2.117,0.0,0.0,0.0,taken
ICP/USDT,conservative,1631,2026-02-26 07:00:00,long,0.7852,0.45,0.459,2.4945,normal,high,normal,False,normal,full,1.0,2.387,0.0,0.0,0.0,taken
ICP/USDT,conservative,1680,2026-02-28 08:00:00,long,0.7562,0.45,0.3251,1.9511,normal,high,strong,True,normal,full,1.0,2.289,0.0,0.0,0.0,taken
ICP/USDT,conservative,1682,2026-02-28 10:00:00,long,0.7853,0.1,0.085,2.0765,normal,normal,strong,True,normal,full,1.0,2.297,0.0,0.0,0.0,taken
ICP/USDT,conservative,1684,2026-02-28 12:00:00,long,0.8223,0.1,0.0701,2.234,very_high,normal,strong,True,low,full,1.0,2.302,0.0,0.0,0.0,taken
ICP/USDT,conservative,1746,2026-03-03 02:00:00,long,0.7645,0.1,0.085,1.6712,normal,normal,strong,True,normal,full,1.0,2.387,0.0,0.0,0.0,taken
ICP/USDT,conservative,1748,2026-03-03 04:00:00,long,0.8629,0.1,0.099,2.0217,very_high,normal,normal,False,low,full,1.0,2.38,0.0,0.0,0.0,taken
ICP/USDT,conservative,1866,2026-03-08 02:00:00,long,0.7504,0.45,0.5049,0.7265,normal,low,strong,True,low,full,1.0,2.393,0.0,0.0,0.0,taken
ICP/USDT,conservative,1869,2026-03-08 05:00:00,long,0.8089,0.45,0.5346,0.7953,very_high,low,normal,False,low,full,1.0,2.397,0.0,0.0,0.0,taken
ICP/USDT,conservative,1935,2026-03-10 23:00:00,long,0.7578,0.45,0.4131,1.2172,normal,high,normal,False,high,full,1.0,2.385,0.0,0.0,0.0,taken
ICP/USDT,conservative,1937,2026-03-11 01:00:00,long,0.8103,0.45,0.2438,1.5308,very_high,high,strong,True,normal,full,1.0,2.409,0.0,0.0,0.0,taken
ICP/USDT,conservative,1939,2026-03-11 03:00:00,long,0.7987,0.45,0.3576,1.418,normal,high,strong,True,low,full,1.0,2.392,0.0,0.0,0.0,taken
ICP/USDT,conservative,1941,2026-03-11 05:00:00,long,0.7724,0.1,0.085,1.079,normal,normal,strong,True,normal,full,1.0,2.358,0.0,0.0,0.0,taken
ICP/USDT,conservative,2582,2026-04-06 22:00:00,long,0.7527,0.45,0.3251,0.5127,normal,high,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ICP/USDT,conservative,2583,2026-04-06 23:00:00,long,0.8056,0.45,0.2195,0.6255,very_high,high,strong,True,high,full,1.0,2.297,0.0,0.0,0.0,taken
ICP/USDT,conservative,2585,2026-04-07 01:00:00,long,0.8362,0.1,0.0638,0.6122,very_high,normal,strong,True,normal,full,1.0,2.281,0.0,0.0,0.0,taken
ICP/USDT,conservative,2587,2026-04-07 03:00:00,long,0.7986,0.1,0.0935,0.5163,normal,normal,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ICP/USDT,conservative,2588,2026-04-07 04:00:00,long,0.7919,0.1,0.0935,0.4285,normal,normal,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ICP/USDT,conservative,2589,2026-04-07 05:00:00,long,0.7906,0.1,0.0935,0.4179,normal,normal,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ICP/USDT,conservative,2590,2026-04-07 06:00:00,long,0.7905,0.1,0.132,0.4083,normal,normal,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ICP/USDT,conservative,2632,2026-04-09 00:00:00,long,0.8352,0.45,0.2682,1.4328,very_high,high,strong,True,low,full,1.0,2.422,0.0,0.0,0.0,taken
ICP/USDT,conservative,2634,2026-04-09 02:00:00,long,0.8191,0.45,0.3787,1.2762,very_high,high,normal,False,low,full,1.0,2.454,0.0,0.0,0.0,taken
ICP/USDT,conservative,2770,2026-04-14 18:00:00,long,0.7576,0.45,0.4131,0.6216,normal,high,normal,False,high,full,1.0,2.423,0.0,0.0,0.0,taken
ICP/USDT,conservative,2773,2026-04-14 21:00:00,long,0.7577,0.45,0.5049,0.6332,normal,high,normal,False,low,full,1.0,2.433,0.0,0.0,0.0,taken
ICP/USDT,conservative,2775,2026-04-14 23:00:00,long,0.764,0.45,0.5049,0.6569,normal,high,normal,False,low,full,1.0,2.428,0.0,0.0,0.0,taken
ICP/USDT,conservative,2777,2026-04-15 01:00:00,long,0.7968,0.45,0.4131,0.7655,normal,high,normal,False,high,full,1.0,2.422,0.0,0.0,0.0,taken
ICP/USDT,conservative,2779,2026-04-15 03:00:00,long,0.7621,0.45,0.5049,0.5646,normal,high,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
