symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
ARB/USDT,balanced,28,2025-12-21 13:00:00,long,0.7432,0.1,0.12,0.6917,normal,normal,normal,False,normal,full,1.0,0.183,0.0,0.0,0.0,taken
ARB/USDT,balanced,30,2025-12-21 15:00:00,long,0.7636,0.1,0.12,0.8336,normal,normal,normal,False,normal,full,1.0,0.1847,0.0,0.0,0.0,taken
ARB/USDT,balanced,32,2025-12-21 17:00:00,long,0.7501,0.1,0.12,0.8019,normal,normal,normal,False,normal,full,1.0,0.1846,0.0,0.0,0.0,taken
ARB/USDT,balanced,35,2025-12-21 20:00:00,long,0.7234,0.1,0.12,0.7833,normal,normal,normal,False,normal,full,1.0,0.1844,0.0,0.0,0.0,taken
ARB/USDT,balanced,271,2025-12-31 16:00:00,long,0.7642,0.1,0.0765,0.6524,normal,normal,strong,True,high,full,1.0,0.1858,0.0,0.0,0.0,taken
ARB/USDT,balanced,273,2025-12-31 18:00:00,long,0.8003,0.1,0.0638,0.8587,very_high,normal,strong,True,normal,full,1.0,0.1846,0.0,0.0,0.0,taken
ARB/USDT,balanced,276,2025-12-31 21:00:00,long,0.7659,0.3,0.306,0.9158,normal,high,normal,False,normal,full,1.0,0.1878,0.0,0.0,0.0,taken
ARB/USDT,balanced,278,2025-12-31 23:00:00,long,0.7404,0.3,0.3366,0.7726,normal,high,normal,False,low,full,1.0,0.1868,0.0,0.0,0.0,taken
ARB/USDT,balanced,293,2026-01-01 14:00:00,long,0.7614,0.5,0.2754,0.3884,normal,low,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ARB/USDT,balanced,294,2026-01-01 15:00:00,long,0.7934,0.5,0.2754,0.5687,normal,low,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ARB/USDT,balanced,295,2026-01-01 16:00:00,long,0.8944,0.5,0.2065,0.8502,very_high,low,strong,True,high,full,1.0,0.1956,0.0,0.0,0.0,taken
ARB/USDT,balanced,297,2026-01-01 18:00:00,long,0.8814,0.1,0.0574,0.8835,very_high,normal,strong,True,high,full,1.0,0.1967,0.0,0.0,0.0,taken
ARB/USDT,balanced,299,2026-01-01 20:00:00,long,0.8002,0.1,0.0574,0.7368,very_high,normal,strong,True,high,full,1.0,0.1994,0.0,0.0,0.0,taken
ARB/USDT,balanced,340,2026-01-03 13:00:00,long,0.7237,0.1,0.132,0.6204,normal,normal,normal,False,low,full,1.0,0.2075,0.0,0.0,0.0,taken
ARB/USDT,balanced,347,2026-01-03 20:00:00,long,0.7333,0.1,0.132,0.4863,normal,normal,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ARB/USDT,balanced,351,2026-01-04 00:00:00,long,0.7159,0.1,0.108,0.3733,normal,normal,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ARB/USDT,balanced,384,2026-01-05 09:00:00,long,0.7599,0.3,0.2754,1.0529,normal,high,normal,False,high,full,1.0,0.2121,0.0,0.0,0.0,taken
ARB/USDT,balanced,394,2026-01-05 19:00:00,long,0.755,0.3,0.1951,1.1764,normal,high,strong,True,high,full,1.0,0.22,0.0,0.0,0.0,taken
ARB/USDT,balanced,541,2026-01-11 22:00:00,long,0.7814,0.1,0.0765,0.8021,normal,normal,strong,True,high,full,1.0,0.2025,0.0,0.0,0.0,taken
ARB/USDT,balanced,543,2026-01-12 00:00:00,long,0.7159,0.1,0.108,0.7475,normal,normal,normal,False,high,full,1.0,0.2047,0.0,0.0,0.0,taken
ARB/USDT,balanced,555,2026-01-12 12:00:00,long,0.7285,0.1,0.0935,0.9568,normal,normal,strong,True,low,full,1.0,0.2017,0.0,0.0,0.0,taken
ARB/USDT,balanced,569,2026-01-13 02:00:00,long,0.7809,0.1,0.132,1.0693,normal,normal,normal,False,low,full,1.0,0.202,0.0,0.0,0.0,taken
ARB/USDT,balanced,573,2026-01-13 06:00:00,long,0.8042,0.1,0.0638,0.8748,very_high,normal,strong,True,normal,full,1.0,0.2055,0.0,0.0,0.0,taken
ARB/USDT,balanced,575,2026-01-13 08:00:00,long,0.8273,0.1,0.0701,0.7485,very_high,normal,strong,True,low,full,1.0,0.2057,0.0,0.0,0.0,taken
ARB/USDT,balanced,580,2026-01-13 13:00:00,long,0.8492,0.1,0.0574,0.7545,very_high,normal,strong,True,high,full,1.0,0.2095,0.0,0.0,0.0,taken
