symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
ETH/USDT,aggressive,393,2026-01-05 17:00:00,long,0.674,0.2,0.1836,0.5767,normal,high,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ETH/USDT,aggressive,1307,2026-02-12 19:00:00,long,0.6863,0.2,0.288,1.0427,normal,low,normal,False,normal,full,1.0,1925.44,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1328,2026-02-13 16:00:00,long,0.669,0.2,0.153,0.8092,normal,normal,strong,True,high,full,1.0,2061.43,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1330,2026-02-13 18:00:00,long,0.6904,0.2,0.187,0.9436,normal,normal,strong,True,low,full,1.0,2057.4,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1332,2026-02-13 20:00:00,long,0.6655,0.2,0.17,0.8365,normal,normal,strong,True,normal,full,1.0,2045.61,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1334,2026-02-13 22:00:00,long,0.6607,0.2,0.187,0.7408,normal,normal,strong,True,low,full,1.0,2054.2,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1336,2026-02-14 00:00:00,long,0.6511,0.2,0.187,0.6787,normal,normal,strong,True,low,full,1.0,2055.2,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1594,2026-02-24 18:00:00,long,0.6727,0.2,0.2244,0.7419,normal,high,normal,False,low,full,1.0,1855.08,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1596,2026-02-24 20:00:00,long,0.675,0.2,0.264,0.7003,normal,normal,normal,False,low,full,1.0,1858.58,0.0,0.0,0.0,taken
ETH/USDT,aggressive,1599,2026-02-24 23:00:00,long,0.6565,0.2,0.264,0.5441,normal,normal,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
ETH/USDT,aggressive,1717,2026-03-01 21:00:00,long,0.675,0.2,0.2244,1.2742,normal,high,normal,False,low,full,1.0,1928.98,0.0,0.0,0.0,taken
