symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
XRP/USDT,balanced,356,2026-01-04 05:00:00,long,0.7156,0.3,0.1951,0.3262,normal,high,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,357,2026-01-04 06:00:00,long,0.7177,0.3,0.2167,0.348,normal,high,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,358,2026-01-04 07:00:00,long,0.7211,0.3,0.2167,0.3931,normal,high,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,359,2026-01-04 08:00:00,long,0.722,0.3,0.1951,0.4332,normal,high,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,360,2026-01-04 09:00:00,long,0.7204,0.3,0.2384,0.4801,normal,high,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,361,2026-01-04 10:00:00,long,0.7229,0.3,0.2384,0.4943,normal,high,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,585,2026-01-13 18:00:00,long,0.7015,0.1,0.085,0.4691,normal,normal,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,586,2026-01-13 19:00:00,long,0.7963,0.1,0.0765,0.8068,normal,normal,strong,True,high,full,1.0,2.1397,0.0,0.0,0.0,taken
XRP/USDT,balanced,588,2026-01-13 21:00:00,long,0.7538,0.3,0.3366,0.7981,normal,high,normal,False,low,full,1.0,2.1206,0.0,0.0,0.0,taken
XRP/USDT,balanced,1309,2026-02-12 22:00:00,long,0.7119,0.1,0.132,0.9503,normal,normal,normal,False,low,full,1.0,1.364,0.0,0.0,0.0,taken
XRP/USDT,balanced,1311,2026-02-13 00:00:00,long,0.7567,0.1,0.132,1.1623,normal,normal,normal,False,low,full,1.0,1.3536,0.0,0.0,0.0,taken
XRP/USDT,balanced,1327,2026-02-13 16:00:00,long,0.7299,0.1,0.0765,0.7569,normal,normal,strong,True,high,full,1.0,1.417,0.0,0.0,0.0,taken
XRP/USDT,balanced,1329,2026-02-13 18:00:00,long,0.7711,0.1,0.085,0.964,normal,normal,strong,True,normal,full,1.0,1.4156,0.0,0.0,0.0,taken
XRP/USDT,balanced,1331,2026-02-13 20:00:00,long,0.7384,0.1,0.085,0.8537,normal,normal,strong,True,normal,full,1.0,1.4135,0.0,0.0,0.0,taken
XRP/USDT,balanced,1333,2026-02-13 22:00:00,long,0.7275,0.1,0.0935,0.7702,normal,normal,strong,True,low,full,1.0,1.4032,0.0,0.0,0.0,taken
XRP/USDT,balanced,1335,2026-02-14 00:00:00,long,0.7214,0.1,0.132,0.7582,normal,normal,normal,False,low,full,1.0,1.4145,0.0,0.0,0.0,taken
XRP/USDT,balanced,1349,2026-02-14 14:00:00,long,0.7191,0.3,0.306,0.5311,normal,low,strong,True,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,1350,2026-02-14 15:00:00,long,0.7405,0.3,0.3366,0.6086,normal,low,strong,True,low,full,1.0,1.469,0.0,0.0,0.0,taken
XRP/USDT,balanced,1352,2026-02-14 17:00:00,long,0.7604,0.1,0.085,0.7717,normal,normal,strong,True,normal,full,1.0,1.4734,0.0,0.0,0.0,taken
XRP/USDT,balanced,1354,2026-02-14 19:00:00,long,0.7477,0.1,0.0765,0.8384,normal,normal,strong,True,high,full,1.0,1.498,0.0,0.0,0.0,taken
XRP/USDT,balanced,1356,2026-02-14 21:00:00,long,0.7384,0.3,0.306,0.8813,normal,high,normal,False,normal,full,1.0,1.4978,0.0,0.0,0.0,taken
XRP/USDT,balanced,1358,2026-02-14 23:00:00,long,0.7854,0.1,0.0765,0.9699,normal,normal,strong,True,high,full,1.0,1.5094,0.0,0.0,0.0,taken
XRP/USDT,balanced,1360,2026-02-15 01:00:00,long,0.7667,0.3,0.1951,0.988,normal,high,strong,True,high,full,1.0,1.5285,0.0,0.0,0.0,taken
XRP/USDT,balanced,1362,2026-02-15 03:00:00,long,0.7699,0.3,0.1951,1.0834,normal,high,strong,True,high,full,1.0,1.5269,0.0,0.0,0.0,taken
XRP/USDT,balanced,1581,2026-02-24 06:00:00,long,0.7149,0.1,0.085,0.7431,normal,normal,strong,True,normal,full,1.0,1.3294,0.0,0.0,0.0,taken
XRP/USDT,balanced,1583,2026-02-24 08:00:00,long,0.728,0.1,0.0935,0.7117,normal,normal,strong,True,low,full,1.0,1.3323,0.0,0.0,0.0,taken
XRP/USDT,balanced,1585,2026-02-24 10:00:00,long,0.7698,0.1,0.0935,0.8788,normal,normal,strong,True,low,full,1.0,1.3308,0.0,0.0,0.0,taken
XRP/USDT,balanced,1587,2026-02-24 12:00:00,long,0.7721,0.1,0.12,0.8215,normal,normal,normal,False,normal,full,1.0,1.3324,0.0,0.0,0.0,taken
XRP/USDT,balanced,1590,2026-02-24 15:00:00,long,0.7573,0.1,0.0765,0.8483,normal,normal,strong,True,high,full,1.0,1.3516,0.0,0.0,0.0,taken
XRP/USDT,balanced,1592,2026-02-24 17:00:00,long,0.7508,0.1,0.085,0.7661,normal,normal,strong,True,normal,full,1.0,1.3596,0.0,0.0,0.0,taken
XRP/USDT,balanced,1594,2026-02-24 19:00:00,long,0.7634,0.1,0.0935,0.8062,normal,normal,strong,True,low,full,1.0,1.3559,0.0,0.0,0.0,taken
XRP/USDT,balanced,1596,2026-02-24 21:00:00,long,0.779,0.1,0.132,0.8554,normal,normal,normal,False,low,full,1.0,1.3519,0.0,0.0,0.0,taken
XRP/USDT,balanced,1598,2026-02-24 23:00:00,long,0.7849,0.1,0.132,0.8449,normal,normal,normal,False,low,full,1.0,1.3482,0.0,0.0,0.0,taken
XRP/USDT,balanced,1907,2026-03-09 20:00:00,long,0.7303,0.3,0.1951,0.6548,normal,high,strong,True,high,full,1.0,1.3733,0.0,0.0,0.0,taken
XRP/USDT,balanced,1913,2026-03-10 02:00:00,long,0.7163,0.3,0.2754,0.5913,normal,high,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,1962,2026-03-12 03:00:00,long,0.7388,0.3,0.3366,0.4576,normal,low,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,1987,2026-03-13 04:00:00,long,0.7214,0.1,0.12,0.5444,normal,normal,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,1988,2026-03-13 05:00:00,long,0.7028,0.1,0.0765,0.4857,normal,normal,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2342,2026-03-27 23:00:00,long,0.7197,0.1,0.132,0.4186,normal,normal,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2424,2026-03-31 09:00:00,long,0.707,0.3,0.2754,0.3997,normal,high,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2426,2026-03-31 11:00:00,long,0.713,0.3,0.1951,0.4197,normal,high,strong,True,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2427,2026-03-31 12:00:00,long,0.7129,0.3,0.2384,0.4276,normal,high,strong,True,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2593,2026-04-07 10:00:00,long,0.7212,0.3,0.306,0.3034,normal,high,normal,False,normal,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2597,2026-04-07 14:00:00,long,0.711,0.1,0.108,0.2523,normal,normal,normal,False,high,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
XRP/USDT,balanced,2601,2026-04-07 18:00:00,long,0.7056,0.3,0.3366,0.2974,normal,high,normal,False,low,cost_filtered,0.0,0.0,0.0,0.0,0.0,cost_filtered
