symbol,mode,candle_index,timestamp,direction,prob,base_threshold,adjusted_threshold,expected_net_pct,confidence_level,vol_regime,trend_strength,trend_aligned,volume_condition,size_tier,size_factor,entry_price,exit_price,pnl,return_pct,decision
ICP/USDT,balanced,72,2025-12-23 08:00:00,long,0.7225,0.1,0.0935,1.0757,normal,normal,strong,True,low,full,1.0,2.983,0.0,0.0,0.0,taken
ICP/USDT,balanced,152,2025-12-26 16:00:00,long,0.7321,0.1,0.0765,0.779,normal,normal,strong,True,high,full,1.0,2.941,0.0,0.0,0.0,taken
ICP/USDT,balanced,285,2026-01-01 05:00:00,long,0.7015,0.3,0.2754,1.6386,normal,high,normal,False,high,full,1.0,2.882,0.0,0.0,0.0,taken
ICP/USDT,balanced,385,2026-01-05 09:00:00,long,0.7092,0.1,0.12,1.0075,normal,normal,normal,False,normal,full,1.0,3.205,0.0,0.0,0.0,taken
ICP/USDT,balanced,387,2026-01-05 11:00:00,long,0.746,0.1,0.085,1.167,normal,normal,strong,True,normal,full,1.0,3.211,0.0,0.0,0.0,taken
ICP/USDT,balanced,389,2026-01-05 13:00:00,long,0.7141,0.3,0.2754,1.0854,normal,high,normal,False,high,full,1.0,3.2,0.0,0.0,0.0,taken
ICP/USDT,balanced,394,2026-01-05 18:00:00,long,0.7285,0.3,0.1951,1.5286,normal,high,strong,True,high,full,1.0,3.429,0.0,0.0,0.0,taken
ICP/USDT,balanced,396,2026-01-05 20:00:00,long,0.7759,0.3,0.2167,1.9809,normal,high,strong,True,normal,full,1.0,3.406,0.0,0.0,0.0,taken
ICP/USDT,balanced,398,2026-01-05 22:00:00,long,0.7579,0.3,0.2167,1.9454,normal,high,strong,True,normal,full,1.0,3.423,0.0,0.0,0.0,taken
ICP/USDT,balanced,400,2026-01-06 00:00:00,long,0.724,0.3,0.2384,1.8201,normal,high,strong,True,low,full,1.0,3.403,0.0,0.0,0.0,taken
ICP/USDT,balanced,542,2026-01-11 22:00:00,long,0.7478,0.1,0.0765,0.9165,normal,normal,strong,True,high,full,1.0,3.128,0.0,0.0,0.0,taken
ICP/USDT,balanced,578,2026-01-13 10:00:00,long,0.7015,0.1,0.0765,0.714,normal,normal,strong,True,high,full,1.0,3.277,0.0,0.0,0.0,taken
ICP/USDT,balanced,580,2026-01-13 12:00:00,long,0.7247,0.3,0.1951,1.1242,normal,high,strong,True,high,full,1.0,3.434,0.0,0.0,0.0,taken
ICP/USDT,balanced,582,2026-01-13 14:00:00,long,0.7059,0.3,0.1951,1.6042,normal,high,strong,True,high,full,1.0,3.497,0.0,0.0,0.0,taken
ICP/USDT,balanced,584,2026-01-13 16:00:00,long,0.7135,0.3,0.2754,2.4491,normal,high,normal,False,high,full,1.0,3.56,0.0,0.0,0.0,taken
