Feature importance (gain) for REQ/USDT
==================================================
efficiency_ratio_10                 : 49.763008
weekly_bos_down                     : 8.863526
volatility_regime                   : 5.028994
close                               : 4.972258
avwap_100                           : 4.911758
avwap_200                           : 4.836521
pvt                                 : 4.627718
vwap                                : 4.610256
linreg_r2_14                        : 4.604779
s1                                  : 4.531368
atr_14                              : 4.507821
high                                : 4.446315
weekly_ema200                       : 4.412044
price_zscore_200                    : 4.166646
rolling_support                     : 4.105626
vwap_delta_12                       : 4.022698
keltner_width                       : 3.694910
atr_band_position                   : 3.660395
ema_200                             : 3.659858
weekly_rsi                          : 3.567625
fib_range_pct                       : 3.506020
dow_cos                             : 3.487597
fib_dist_236                        : 3.408444
vwap_decay_std_24                   : 3.376447
vwap_decay_mean_24                  : 3.365497
dist_vwap                           : 3.351440
dist_bear_ob                        : 3.136005
dist_r2                             : 3.122282
weekly_macd_hist                    : 3.116785
market_phase                        : 3.115391
