Feature importance (gain) for NKN/USDT
==================================================
efficiency_ratio_10                 : 22.736200
linreg_r2_14                        : 3.999696
fib_range_pct                       : 3.677528
weekly_macd                         : 3.344371
vwap                                : 2.978749
volatility_regime                   : 2.892040
starc_position                      : 2.859369
funding_rate_zscore                 : 2.812839
vwap_decay_mean_24                  : 2.662884
avwap_100                           : 2.555675
pvt                                 : 2.420527
market_phase                        : 2.249775
keltner_width                       : 2.196822
rsi_7                               : 2.037581
r2                                  : 2.006500
schaff_tc                           : 1.981738
avwap_200                           : 1.932104
bb_width_percentile                 : 1.905061
gk_vol                              : 1.835434
parkinson_vol                       : 1.819390
fib_dist_236                        : 1.805013
atr_14                              : 1.798009
dist_vwap                           : 1.777260
btc_corr_24h                        : 1.762199
vwap_decay_std_24                   : 1.728854
returns_1h_decay_std_24             : 1.725162
close_decay_std_24                  : 1.721491
ichimoku_senkou_a                   : 1.717330
btc_dist_ema200                     : 1.686534
kvo                                 : 1.658972
