Feature importance (gain) for DIA/USDT
==================================================
efficiency_ratio_10                 : 73.323219
linreg_r2_14                        : 12.756127
volatility_regime                   : 10.061270
market_phase                        : 7.136282
atr_band_position                   : 6.960235
vwap_decay_mean_24                  : 5.604638
atr_14                              : 5.343992
close                               : 5.300998
avwap_200                           : 4.759085
avwap_100                           : 4.749396
pvt                                 : 4.695026
ichimoku_senkou_b                   : 4.611976
vwap                                : 4.388688
funding_rate_zscore                 : 4.244614
gk_vol                              : 4.178696
weekly_macd_hist                    : 4.075398
dpo_20                              : 4.046474
fib_range_pct                       : 4.040832
fib_dist_382                        : 3.982348
rolling_volatility                  : 3.967272
close_decay_std_24                  : 3.934179
keltner_width                       : 3.913487
bb_width_percentile                 : 3.878168
parkinson_vol                       : 3.812151
returns_1h_decay_std_24             : 3.689385
vwap_delta_4                        : 3.603547
price_zscore_200                    : 3.549249
cmf_20                              : 3.542253
dist_vwap                           : 3.525391
volume_decay_mean_24                : 3.504086
