Feature importance (gain) for RARE/USDT
==================================================
efficiency_ratio_10                 : 82.094170
linreg_r2_14                        : 18.925182
volatility_regime                   : 12.288713
atr_band_position                   : 9.976045
supertrend_dist                     : 8.800170
vwap_delta_12                       : 8.253044
dist_weekly_ema200                  : 8.199502
weekly_macd_signal                  : 7.765672
vwap                                : 7.757222
close_decay_std_24                  : 7.170105
weekly_macd_hist                    : 7.106234
avwap_200                           : 7.079759
vwap_decay_mean_24                  : 7.046496
ichimoku_senkou_b                   : 6.982863
market_phase                        : 6.975583
eom_14                              : 6.949572
dist_bull_ob                        : 6.919016
avwap_100                           : 6.917325
parkinson_vol                       : 6.888882
returns_1h_decay_std_24             : 6.784029
vwap_decay_std_24                   : 6.711788
supertrend                          : 6.658682
rolling_support                     : 6.600953
ema_200                             : 6.555529
adx_14                              : 6.374409
cmf_20                              : 6.354924
returns_1h_decay_mean_24            : 6.230835
btc_dist_ema200                     : 6.152821
fib_range_pct                       : 6.140581
keltner_width                       : 6.115550
