symbol,bar_index,timestamp,direction,meta_conf,edge_score,thr,price,atr,regime_str,reg_buy_ok,reg_sell_ok,reg_skipped,at_res,at_sup,trend_1d,total_conf,choppiness,bos,ev,ev_floor,prior_frac,rev_frac,rsi_val,rsi_slope,rsi_accel,bars_since_exit,atr_pct,blocked_at,block_reason,trade_exit_bar,trade_exit_price,trade_pnl,trade_outcome
XRP/USDT,6,2026-03-10 03:00:00,long,0.55692,74.67,60.0,1.375,0.012686,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,7,2026-03-10 04:00:00,long,0.54013,72.35,60.0,1.3819,0.0124,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,8,2026-03-10 05:00:00,long,0.55951,74.61,60.0,1.3842,0.012,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,9,2026-03-10 06:00:00,long,0.55348,79.13,60.0,1.3802,0.01146,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,10,2026-03-10 07:00:00,long,0.55641,83.22,60.0,1.3875,0.011545,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,11,2026-03-10 08:00:00,long,0.56301,74.94,60.0,1.4015,0.012592,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,12,2026-03-10 09:00:00,long,0.56621,70.85,60.0,1.4165,0.013008,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,13,2026-03-10 10:00:00,long,0.55863,95.05,60.0,1.4055,0.013014,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,14,2026-03-10 11:00:00,long,0.54752,88.69,60.0,1.3909,0.013679,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,15,2026-03-10 12:00:00,long,0.55056,82.61,60.0,1.3889,0.01345,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,16,2026-03-10 13:00:00,long,0.5467,91.03,60.0,1.393,0.014421,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,17,2026-03-10 14:00:00,long,0.58719,90.12,60.0,1.4343,0.017464,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,18,2026-03-10 15:00:00,long,0.57227,98.55,60.0,1.4308,0.018479,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,19,2026-03-10 16:00:00,long,0.56824,80.27,60.0,1.4271,0.017857,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,20,2026-03-10 17:00:00,long,0.57223,88.3,60.0,1.4124,0.01825,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,21,2026-03-10 18:00:00,long,0.57739,89.25,60.0,1.3937,0.019121,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,22,2026-03-10 19:00:00,long,0.58344,81.99,60.0,1.3849,0.0196,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,23,2026-03-10 20:00:00,long,0.57786,78.72,60.0,1.3899,0.019886,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,24,2026-03-10 21:00:00,long,0.57933,76.27,60.0,1.3836,0.020171,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
XRP/USDT,25,2026-03-10 22:00:00,long,0.5727,74.01,60.0,1.3841,0.019107,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G1_REGIME,regime='unknown' skipped=None reg_empty=True,-1,0.0,0.0,
