symbol,bar_index,timestamp,direction,meta_conf,edge_score,thr,price,atr,regime_str,reg_buy_ok,reg_sell_ok,reg_skipped,at_res,at_sup,trend_1d,total_conf,choppiness,bos,ev,ev_floor,prior_frac,rev_frac,rsi_val,rsi_slope,rsi_accel,bars_since_exit,atr_pct,blocked_at,block_reason,trade_exit_bar,trade_exit_price,trade_pnl,trade_outcome
BTC/USDT,6,2026-03-10 03:00:00,short,0.54499,74.17,0.6,69429.85,734.75,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,7,2026-03-10 04:00:00,short,0.51994,82.36,0.6,70072.94,730.70875,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,8,2026-03-10 05:00:00,short,0.52469,81.23,0.6,69971.34,701.668889,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,9,2026-03-10 06:00:00,short,0.53839,83.67,0.6,69910.91,674.964,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,10,2026-03-10 07:00:00,short,0.50335,86.29,0.6,70406.01,680.970909,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,11,2026-03-10 08:00:00,short,0.50337,86.19,0.6,70709.37,684.943333,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,12,2026-03-10 09:00:00,long,0.51368,69.86,0.6,71078.92,682.006154,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,13,2026-03-10 10:00:00,long,0.53864,81.62,0.6,70774.04,663.717857,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,14,2026-03-10 11:00:00,long,0.53217,71.76,0.6,70580.94,655.413571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,15,2026-03-10 12:00:00,long,0.51587,68.91,0.6,70519.86,648.538571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,16,2026-03-10 13:00:00,long,0.51179,87.57,0.6,69921.12,712.336429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,17,2026-03-10 14:00:00,long,0.51954,97.08,0.6,71467.81,809.655714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,18,2026-03-10 15:00:00,long,0.50824,82.81,0.6,71346.16,829.222143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,19,2026-03-10 16:00:00,long,0.5096,74.81,0.6,71268.59,777.902143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,20,2026-03-10 17:00:00,short,0.52141,85.14,0.6,70868.61,774.937857,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,21,2026-03-10 18:00:00,long,0.53295,85.95,0.6,70013.87,797.186429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,22,2026-03-10 19:00:00,short,0.50689,74.16,0.6,70043.63,803.018571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,23,2026-03-10 20:00:00,long,0.51188,74.04,0.6,70235.6,796.437143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,24,2026-03-10 21:00:00,long,0.50675,71.52,0.6,69763.01,806.033571,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,25,2026-03-10 22:00:00,long,0.52612,72.3,0.6,69721.58,783.807857,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,26,2026-03-10 23:00:00,long,0.5379,76.95,0.6,69948.63,757.849286,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,27,2026-03-11 00:00:00,long,0.50251,72.24,0.6,70044.87,756.967143,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,28,2026-03-11 01:00:00,long,0.50457,75.18,0.6,70071.26,752.586429,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,29,2026-03-11 02:00:00,short,0.51025,75.35,0.6,69810.72,764.606429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,30,2026-03-11 03:00:00,long,0.52613,83.1,0.6,69551.91,707.120714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,31,2026-03-11 04:00:00,long,0.53016,82.46,0.6,70130.99,601.323571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,32,2026-03-11 05:00:00,long,0.53765,80.06,0.6,69510.36,594.467143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,33,2026-03-11 06:00:00,long,0.5398,80.41,0.6,69950.01,575.845714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,34,2026-03-11 07:00:00,long,0.54326,86.07,0.6,69648.29,545.735714,high_high_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,35,2026-03-11 08:00:00,long,0.51602,80.17,0.6,69662.24,493.765714,high_med_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,36,2026-03-11 09:00:00,long,0.51148,81.52,0.6,69466.75,480.662857,high_med_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,37,2026-03-11 10:00:00,short,0.50355,70.48,0.6,69604.9,480.167143,high_med_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,38,2026-03-11 11:00:00,long,0.50194,80.34,0.6,69173.0,460.840714,high_med_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_buy=False,-1,0.0,0.0,
BTC/USDT,39,2026-03-11 12:00:00,short,0.52569,73.94,0.6,69361.13,488.145714,high_med_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,40,2026-03-11 13:00:00,short,0.52199,96.97,0.6,70186.09,593.631429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,41,2026-03-11 14:00:00,short,0.53219,95.16,0.6,70578.7,641.246429,high_high_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,42,2026-03-11 15:00:00,short,0.53345,82.98,0.6,70227.91,690.402143,high_high_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,43,2026-03-11 16:00:00,short,0.51803,78.92,0.6,70570.71,701.760714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,44,2026-03-11 17:00:00,short,0.52558,91.15,0.6,70785.99,731.087857,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
BTC/USDT,45,2026-03-11 18:00:00,short,0.53413,84.01,0.6,70617.64,709.639286,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_TRADEABLE,tradeable_sell=False,-1,0.0,0.0,
