symbol,bar_index,timestamp,direction,meta_conf,edge_score,thr,price,atr,regime_str,reg_buy_ok,reg_sell_ok,reg_skipped,at_res,at_sup,trend_1d,total_conf,choppiness,bos,ev,ev_floor,prior_frac,rev_frac,rsi_val,rsi_slope,rsi_accel,bars_since_exit,atr_pct,blocked_at,block_reason,trade_exit_bar,trade_exit_price,trade_pnl,trade_outcome
ETH/USDT,1572,2026-05-14 09:00:00,long,0.51199,84.67,60.0,2257.8,11.932143,low_low_down,True,True,False,False,True,0.0,-0.17357906709390955,64.98520849288552,0.0,-0.001451,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00145 <= floor=0.00600  meta_conf=0.5120,-1,0.0,0.0,
ETH/USDT,1573,2026-05-14 10:00:00,long,0.51544,84.45,60.0,2262.14,12.049286,low_low_down,True,True,False,False,True,0.0,-0.16912332738246966,64.0530819311729,0.0,-0.001381,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00138 <= floor=0.00600  meta_conf=0.5154,-1,0.0,0.0,
ETH/USDT,1574,2026-05-14 11:00:00,short,0.52058,71.23,60.0,2253.81,12.127857,low_low_down,True,True,False,False,True,0.0,-0.3235477022356391,63.05274832117378,0.0,-0.001279,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00128 <= floor=0.00600  meta_conf=0.5206,-1,0.0,0.0,
ETH/USDT,1575,2026-05-14 12:00:00,long,0.52394,89.59,60.0,2261.48,12.534286,low_low_flat,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False  regime='low_low_flat',-1,0.0,0.0,
ETH/USDT,1576,2026-05-14 13:00:00,long,0.53854,83.56,60.0,2249.42,13.243571,low_low_flat,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False  regime='low_low_flat',-1,0.0,0.0,
ETH/USDT,1577,2026-05-14 14:00:00,short,0.51418,81.91,60.0,2286.99,15.503571,low_low_up,False,True,False,True,False,0.0,0.6229192790822613,49.20341967512649,1.0,-0.00069,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00069 <= floor=0.00600  meta_conf=0.5142,-1,0.0,0.0,
ETH/USDT,1578,2026-05-14 15:00:00,short,0.53178,82.41,60.0,2298.48,16.189286,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1579,2026-05-14 16:00:00,short,0.57221,82.97,60.0,2316.36,16.593571,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1580,2026-05-14 17:00:00,short,0.53,70.06,60.0,2308.18,17.050714,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1581,2026-05-14 18:00:00,short,0.55973,63.47,60.0,2309.63,16.698571,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1582,2026-05-14 19:00:00,short,0.56091,64.26,60.0,2298.34,16.451429,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1583,2026-05-14 20:00:00,short,0.54199,62.22,60.0,2298.08,16.765,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1584,2026-05-14 21:00:00,short,0.58542,62.26,60.0,2297.19,17.005,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1585,2026-05-14 22:00:00,short,0.60055,80.59,60.0,2298.16,16.828571,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1586,2026-05-14 23:00:00,short,0.56806,74.71,60.0,2283.25,17.044286,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1587,2026-05-15 00:00:00,short,0.58738,84.26,60.0,2291.39,17.675714,low_med_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='low_med_up',-1,0.0,0.0,
ETH/USDT,1588,2026-05-15 01:00:00,long,0.50169,80.36,60.0,2275.45,18.333571,low_med_flat,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False  regime='low_med_flat',-1,0.0,0.0,
ETH/USDT,1589,2026-05-15 02:00:00,long,0.50502,84.49,60.0,2276.37,18.588571,med_med_up,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False  regime='med_med_up',-1,0.0,0.0,
ETH/USDT,1590,2026-05-15 03:00:00,short,0.51866,79.07,60.0,2273.34,18.215,med_med_up,False,True,False,False,False,0.0,-0.0661642813234431,44.82771168459809,0.0,9e-06,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=0.00001 <= floor=0.00600  meta_conf=0.5187,-1,0.0,0.0,
ETH/USDT,1591,2026-05-15 04:00:00,short,0.53794,68.05,60.0,2263.33,15.950714,med_med_flat,False,True,False,False,True,0.0,-0.44631855076591137,53.14748304175348,0.0,-0.000107,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00011 <= floor=0.00600  meta_conf=0.5379,-1,0.0,0.0,
ETH/USDT,1592,2026-05-15 05:00:00,long,0.5222,100.0,60.0,2245.41,16.663571,med_med_flat,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False  regime='med_med_flat',-1,0.0,0.0,
ETH/USDT,1593,2026-05-15 06:00:00,short,0.51369,59.44,60.0,2255.35,15.836429,med_med_flat,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,edge=59.4 < thr=60.0,-1,0.0,0.0,
ETH/USDT,1594,2026-05-15 07:00:00,short,0.50208,58.7,60.0,2265.11,15.497143,med_low_flat,True,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='med_low_flat',-1,0.0,0.0,
ETH/USDT,1595,2026-05-15 08:00:00,short,0.5085,60.95,60.0,2257.56,15.614286,med_low_flat,True,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='med_low_flat',-1,0.0,0.0,
ETH/USDT,1596,2026-05-15 09:00:00,short,0.52968,57.82,60.0,2254.5,15.218571,med_low_flat,True,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='med_low_flat',-1,0.0,0.0,
ETH/USDT,1597,2026-05-15 10:00:00,short,0.51953,68.55,60.0,2262.44,15.176429,med_low_flat,True,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='med_low_flat',-1,0.0,0.0,
ETH/USDT,1598,2026-05-15 11:00:00,short,0.51421,69.1,60.0,2257.57,14.920714,med_low_flat,True,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='med_low_flat',-1,0.0,0.0,
ETH/USDT,1599,2026-05-15 12:00:00,short,0.54069,71.17,60.0,2254.29,15.142857,med_low_flat,True,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False  regime='med_low_flat',-1,0.0,0.0,
ETH/USDT,1600,2026-05-15 13:00:00,long,0.5063,100.0,60.0,2213.68,17.0,med_med_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False  regime='med_med_down',-1,0.0,0.0,
ETH/USDT,1601,2026-05-15 14:00:00,short,0.51468,85.65,60.0,2213.35,17.012143,med_med_down,False,True,False,False,True,0.0,-0.7139015016756859,35.57232312864587,0.0,-0.000237,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00024 <= floor=0.00600  meta_conf=0.5147,-1,0.0,0.0,
ETH/USDT,1602,2026-05-15 15:00:00,short,0.52179,63.87,60.0,2222.85,16.547143,med_med_down,False,True,False,False,True,0.0,-0.5867187130535212,42.26647871667411,0.0,-0.000212,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00021 <= floor=0.00600  meta_conf=0.5218,-1,0.0,0.0,
ETH/USDT,1603,2026-05-15 16:00:00,short,0.51921,73.45,60.0,2224.59,16.075714,med_med_down,False,True,False,False,True,0.0,-0.586916042242985,41.8453927689447,0.0,-0.000373,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00037 <= floor=0.00600  meta_conf=0.5192,-1,0.0,0.0,
ETH/USDT,1604,2026-05-15 17:00:00,short,0.52155,71.43,60.0,2229.47,15.858571,med_med_down,False,True,False,False,True,0.0,-0.5211988087713579,44.47753168817931,0.0,-0.000385,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00039 <= floor=0.00600  meta_conf=0.5215,-1,0.0,0.0,
ETH/USDT,1605,2026-05-15 18:00:00,short,0.54115,71.53,60.0,2228.36,15.624286,med_med_down,False,True,False,False,True,0.0,-0.5879892111694732,45.69321932075103,0.0,-6.6e-05,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00007 <= floor=0.00600  meta_conf=0.5412,-1,0.0,0.0,
ETH/USDT,1606,2026-05-15 19:00:00,short,0.55278,71.54,60.0,2223.35,13.988571,med_low_down,False,True,False,False,True,0.0,-0.6195067238052013,45.234251576024924,0.0,-0.000272,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00027 <= floor=0.00600  meta_conf=0.5528,-1,0.0,0.0,
ETH/USDT,1607,2026-05-15 20:00:00,short,0.5497,71.46,60.0,2220.14,13.704286,med_low_down,False,True,False,False,True,0.0,-0.5916422333013779,44.86440188165902,0.0,-0.000394,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00039 <= floor=0.00600  meta_conf=0.5497,-1,0.0,0.0,
ETH/USDT,1608,2026-05-15 21:00:00,short,0.55417,61.4,60.0,2216.99,13.137857,med_low_down,False,True,False,False,True,0.0,-0.6005840924046869,48.17022158594408,0.0,-0.000467,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00047 <= floor=0.00600  meta_conf=0.5542,-1,0.0,0.0,
ETH/USDT,1609,2026-05-15 22:00:00,short,0.54655,70.19,60.0,2224.18,12.609286,med_low_down,False,True,False,False,True,0.0,-0.48860513093154756,48.22579188774629,0.0,-0.000736,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00074 <= floor=0.00600  meta_conf=0.5465,-1,0.0,0.0,
ETH/USDT,1610,2026-05-15 23:00:00,short,0.56486,69.59,60.0,2224.66,12.197143,med_low_down,False,True,False,False,True,0.0,-0.45585232869563275,47.68190689759156,0.0,-0.000573,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00057 <= floor=0.00600  meta_conf=0.5649,-1,0.0,0.0,
ETH/USDT,1611,2026-05-16 00:00:00,short,0.55464,58.81,60.0,2227.0,11.88,med_low_down,False,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,edge=58.8 < thr=60.0,-1,0.0,0.0,
ETH/USDT,1612,2026-05-16 01:00:00,short,0.5245,66.94,60.0,2229.62,11.925,low_low_down,True,True,False,False,True,0.0,-0.2620455361545722,49.009094764749065,0.0,-0.001239,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00124 <= floor=0.00600  meta_conf=0.5245,-1,0.0,0.0,
ETH/USDT,1613,2026-05-16 02:00:00,short,0.55268,67.07,60.0,2229.91,11.562143,low_low_down,True,True,False,False,True,0.0,-0.197830926493263,52.989806895701015,0.0,-0.000929,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00093 <= floor=0.00600  meta_conf=0.5527,-1,0.0,0.0,
ETH/USDT,1614,2026-05-16 03:00:00,short,0.55828,66.26,60.0,2228.01,8.672857,low_low_down,True,True,False,False,True,0.0,-0.13736805079598685,73.0277144887312,0.0,-0.001636,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00164 <= floor=0.00600  meta_conf=0.5583,-1,0.0,0.0,
