feature,gain
efficiency_ratio_10,27.049524307250977
prc_total,26.982786178588867
macro_confluence_score,24.230195999145508
starc_position,9.4627046585083
atr_band_position,6.381333827972412
prc_momentum,5.306277275085449
regime_high_vol,4.777539253234863
rvi_osc,4.763778209686279
volatility_regime,4.593513011932373
obv_slope_20,4.469753742218018
prc_trend,4.088024616241455
dist_vwap,3.7143683433532715
trend_confluence,3.60599422454834
ema_alignment,3.5617458820343018
ichi_above_cloud,3.4514288902282715
is_squeeze,3.4467921257019043
dist_rolling_vwap,3.418208360671997
ret_12h,3.406930923461914
btc_ratio_ma_dist,3.405951499938965
elder_bull,3.3899006843566895
atr_pct,3.289567232131958
pct_dist_to_support,3.2036125659942627
momentum_confluence,3.1843550205230713
market_phase,3.145350694656372
sqz_momentum,3.1211657524108887
dist_ema_100,3.1211013793945312
bands_confluence,3.060411214828491
fib_dist_618,3.021371841430664
aroon_up,2.9865198135375977
stoch_d,2.953254461288452
volatility_ratio,2.9428060054779053
bb_width_percentile,2.8694803714752197
vwap_delta_1,2.868901014328003
bb_pct_b,2.8603832721710205
atr_percentile,2.85984468460083
dist_avwap_100,2.85439133644104
force_index,2.837263822555542
supertrend_dist,2.8083596229553223
trix_15,2.795668125152588
ema_stack_alignment,2.7840490341186523
linreg_r2_14,2.763096809387207
obv_divergence,2.7532639503479004
ema_slope_9,2.747396230697632
ret_24h,2.7423930168151855
rolling_volatility,2.7398102283477783
eom_14,2.7257943153381348
se_position,2.653351068496704
mfi_14,2.637305498123169
ema_stack_distance,2.6292974948883057
realized_volatility,2.595912456512451
