feature,gain
efficiency_ratio_10,37.305423736572266
macro_confluence_score,23.804025650024414
prc_total,20.49073028564453
ret_4h,18.30657958984375
ichi_above_cloud,14.152174949645996
starc_position,8.421768188476562
regime_high_vol,8.25540542602539
atr_band_position,7.769587516784668
volatility_regime,6.28513765335083
ichi_dist_cloud_top,5.2487359046936035
dist_hma20,4.863613605499268
obv_divergence,4.6835808753967285
atr_percentile,4.646200180053711
bb_pct_b,4.487081527709961
historical_volatility,4.431398391723633
kvo,4.103138446807861
dist_s1,4.0366435050964355
prc_trend,3.9820821285247803
dist_bull_ob,3.9466145038604736
btc_dist_ema200,3.941728115081787
dist_ema_50,3.9264068603515625
momentum_confluence,3.906682252883911
kst_signal,3.8487067222595215
ret_1h,3.829068422317505
dist_bear_ob,3.78672456741333
ichi_dist_kijun,3.764223575592041
ichi_dist_tenkan,3.682767868041992
dist_ema_200,3.5625224113464355
price_zscore_200,3.505758047103882
pct_dist_to_resistance,3.5003392696380615
returns_1h_decay_mean_24,3.4642817974090576
realized_volatility,3.454496145248413
btc_corr_24h,3.449737548828125
regime_low_vol,3.4340739250183105
log_returns,3.3831701278686523
choppiness,3.362332582473755
parkinson_vol,3.358046531677246
dist_r2,3.357473611831665
pvt,3.2863306999206543
fib_dist_382,3.2767841815948486
prc_momentum,3.257892370223999
aroon_up,3.2453367710113525
is_at_resistance,3.2349984645843506
rolling_volatility,3.232586622238159
rolling_buy_ratio,3.2324159145355225
fib_dist_618,3.2273542881011963
ema_slope_200,3.196420431137085
dist_avwap_100,3.180006265640259
fisher_sig,3.13924241065979
dist_avwap_50,3.1295392513275146
