feature,gain
efficiency_ratio_10,30.277442932128906
macro_confluence_score,22.16073989868164
prc_total,14.96469497680664
market_regime_code,13.319966316223145
regime_high_vol,13.167434692382812
gaussian_position,10.655869483947754
starc_position,10.649557113647461
atr_band_position,9.197471618652344
bands_confluence,8.542753219604492
cmo_14,8.267770767211914
bb_pct_b,8.097397804260254
volatility_regime,5.838731288909912
rsi_14,5.643993854522705
linreg_r2_14,5.552191734313965
trend_confluence,5.546355247497559
bar_direction,4.519686698913574
ema_slope_9,4.4087419509887695
supertrend_dist,4.3132710456848145
prc_trend,3.982633590698242
ret_4h,3.904398202896118
prc_momentum,3.8931963443756104
dist_s2,3.761955499649048
total_confluence,3.556025505065918
atr_percentile,3.5409834384918213
dist_rolling_vwap,3.4707095623016357
atr_pct,3.404963970184326
aroon_up,3.3285040855407715
momentum_confluence,3.2936248779296875
btc_ratio_ma_dist,3.2624664306640625
bb_width_percentile,3.260725975036621
kvo_signal,3.2564032077789307
kvo,3.2394566535949707
prc_bands,3.2113070487976074
dist_bear_ob,3.2094385623931885
ichi_dist_cloud_top,3.1986687183380127
fib_range_pct,3.1973955631256104
prc_smart_money,3.161330223083496
pct_dist_to_resistance,3.140071392059326
se_position,3.1162939071655273
higher_high_count_20,3.110567808151245
rvi_osc,3.0882599353790283
supertrend_dir,3.0645313262939453
dist_r2,3.062579393386841
linreg_slope_14,3.051532030105591
obv,3.047581672668457
btc_dist_ema200,3.0204641819000244
stoch_d,3.0120606422424316
volatility_ratio,3.0070648193359375
donchian_position,2.9898505210876465
aroon_down,2.981698751449585
