feature,gain
efficiency_ratio_10,29.946287155151367
prc_total,26.192626953125
macro_confluence_score,22.597654342651367
starc_position,22.566484451293945
regime_high_vol,18.778839111328125
prc_momentum,9.866341590881348
atr_band_position,6.58347749710083
volatility_regime,6.04988956451416
total_confluence,5.133296489715576
atr_percentile,5.054286003112793
volume_delta_14,4.740602493286133
ema_alignment,4.639402866363525
ema_9_21_cross,3.801095485687256
dist_bear_ob,3.6996686458587646
dist_s1,3.6340713500976562
dist_ema_21,3.5148909091949463
prc_trend,3.513723611831665
ema_slope_100,3.367180824279785
atr_pct,3.310131549835205
rvi_osc,3.284001111984253
williams_r,3.2791225910186768
dpo_20,3.260399103164673
elder_bull_bear,3.2579452991485596
is_squeeze,3.2378110885620117
rsi_slope_14,3.2212250232696533
obv_slope_20,3.209364414215088
macd_signal,3.157850980758667
aroon_osc,3.1544787883758545
ema_stack_alignment,3.1497998237609863
rolling_volatility,3.1429214477539062
keltner_width,3.134629249572754
volume_confluence,3.0907135009765625
fib_dist_500,3.083465337753296
dist_avwap_100,3.062711477279663
candle_pressure,3.053638219833374
parkinson_vol,3.031906843185425
fib_dist_382,3.0211739540100098
dist_bull_ob,3.0183520317077637
dist_r2,2.9764468669891357
bb_width_percentile,2.9646427631378174
sar_trend,2.9636125564575195
trix_15,2.961211681365967
macd,2.9497597217559814
obv,2.933291435241699
supertrend_dist,2.9251387119293213
dist_avwap_50,2.9015424251556396
linreg_slope_14,2.893157958984375
dist_pivot,2.8660199642181396
kvo,2.8430588245391846
close_decay_mean_24,2.8175737857818604
