feature,gain
macro_confluence_score,37.21874237060547
prc_total,30.746767044067383
atr_band_position,15.648255348205566
starc_position,15.534427642822266
momentum_confluence,12.077836036682129
rvi_osc,8.379368782043457
ret_12h,8.280061721801758
linreg_slope_14,6.018444061279297
total_confluence,5.966782569885254
elder_bull,5.341726303100586
ichi_above_cloud,5.214573383331299
volatility_skew,5.209133625030518
prc_trend,5.024900436401367
force_index,4.711665630340576
volatility_regime,4.434841156005859
fib_dist_618,4.276703357696533
ema_stack_alignment,4.24074649810791
dist_vwap,4.218474388122559
pct_dist_to_resistance,4.203117847442627
pct_dist_to_support,4.152349948883057
volatility_ratio,4.121301651000977
fib_dist_500,4.119091987609863
close_decay_mean_24,4.041345596313477
ema_slope_100,4.0334906578063965
bb_pct_b,3.841855049133301
rolling_buy_ratio,3.7459447383880615
williams_r,3.7123589515686035
kvo_signal,3.696004867553711
mfi_14,3.6481854915618896
prc_momentum,3.6205713748931885
atr_pct,3.6162705421447754
supertrend_dist,3.6067752838134766
rolling_volatility,3.5936782360076904
dist_ema_100,3.5678179264068604
schaff_tc,3.561927080154419
fib_range_pct,3.5441360473632812
dist_avwap_100,3.527864694595337
dist_hma20,3.491501808166504
ema_slope_21,3.4634666442871094
realized_volatility,3.4624834060668945
dist_r1,3.44596004486084
rvi_sig,3.4399056434631348
ema_slope_200,3.435844659805298
ema_stack_distance,3.4325671195983887
elder_bull_bear,3.4208362102508545
bb_width_percentile,3.403224229812622
btc_corr_24h,3.3610923290252686
sar_dist,3.3539845943450928
btc_ratio_ma_dist,3.353475570678711
prc_volume,3.3429157733917236
