feature,gain
prc_total,80.8152084350586
macro_confluence_score,72.88816833496094
efficiency_ratio_10,19.323284149169922
prc_momentum,12.56798267364502
starc_position,9.689839363098145
prc_trend,7.8681159019470215
prc_bands,6.295723915100098
fib_dist_236,5.535793304443359
lower_low_count_20,5.436873435974121
dist_bear_ob,5.307277679443359
fib_dist_618,5.253934383392334
atr_expansion,5.156715393066406
hurst,5.135097026824951
rsi_slope_14,5.075218677520752
aroon_osc,5.060450077056885
hour_sin,5.028782844543457
higher_high_count_20,4.99557638168335
dist_kama,4.964291572570801
dist_ema_50,4.9621171951293945
price_zscore_200,4.954494953155518
kst_signal,4.924740314483643
ppo,4.914505481719971
rel_perf_24h,4.90474271774292
kst,4.886788845062256
tsi,4.885898590087891
close_delta_12,4.827679634094238
vol_confirm_ratio,4.766378879547119
funding_rate_zscore,4.759000301361084
linreg_r2_14,4.746174335479736
sar_dist,4.73384952545166
fib_range_pct,4.712982654571533
dist_s1,4.706650733947754
bb_width_percentile,4.697490215301514
ema_stack_distance,4.697327136993408
volatility_regime,4.697128772735596
macd,4.692457675933838
btc_corr_24h,4.681483268737793
pct_dist_to_support,4.6604509353637695
funding_slope_8,4.65826416015625
sqz_momentum,4.646909236907959
dist_ema_200,4.616186618804932
rolling_volatility,4.579171657562256
ret_12h,4.574516296386719
dist_s2,4.57094669342041
prc_volume,4.560876369476318
ichi_dist_cloud_top,4.545369625091553
keltner_width,4.528836250305176
macd_hist,4.519027233123779
prc_smart_money,4.511195659637451
rsi_14,4.509344100952148
