feature,gain
prc_total,115.85594177246094
macro_confluence_score,62.87234878540039
efficiency_ratio_10,21.348522186279297
prc_momentum,10.222176551818848
funding_cum_8,7.615023612976074
dist_avwap_200,6.950988292694092
hurst,6.904713153839111
supertrend_dist,6.684728145599365
schaff_tc,6.584940433502197
prc_trend,6.582198619842529
dist_s2,6.536705017089844
btc_corr_24h,6.390361309051514
fisher_sig,6.332360744476318
volatility_ratio,6.318166255950928
volatility_kurt,6.306962490081787
atr_pct,6.248236656188965
volume_atr_efficiency,6.219118118286133
btc_dist_ema200,6.188678741455078
dist_bear_ob,6.176283359527588
dist_bull_ob,6.066109657287598
dist_s1,5.9753546714782715
dow_sin,5.969313144683838
funding_slope_3,5.902320861816406
kst_signal,5.886507511138916
funding_rate_zscore,5.718513488769531
pvt,5.653921127319336
mfi_14,5.6177778244018555
rel_perf_24h,5.583752632141113
hour_sin,5.423557758331299
dist_r1,5.414758682250977
obv,5.388387203216553
pct_dist_to_support,5.385133266448975
dist_r2,5.383825778961182
fib_dist_236,5.3661675453186035
fib_range_pct,5.3650102615356445
vi_plus,5.336041450500488
atr_percentile,5.304831027984619
price_disp_atr_pct,5.300907611846924
rsi_acceleration_14,5.285822868347168
funding_slope_8,5.218062400817871
price_zscore_200,5.1955180168151855
ema_stack_distance,5.108097076416016
stoch_k,5.089894771575928
gaussian_position,5.052490234375
parkinson_vol,5.044663429260254
macd_signal,4.985218048095703
linreg_r2_14,4.9542436599731445
entropy,4.9539008140563965
sqz_momentum,4.936117649078369
rvi_vol,4.924627304077148
