feature,gain
efficiency_ratio_10,37.479896545410156
macro_confluence_score,25.156219482421875
prc_total,21.69217300415039
starc_position,14.780977249145508
atr_band_position,10.969938278198242
regime_high_vol,8.382122039794922
prc_trend,6.114757537841797
prc_momentum,6.107605934143066
is_squeeze,5.778090476989746
market_regime_code,5.427687168121338
linreg_slope_14,5.324186325073242
atr_percentile,4.942718029022217
trend_confluence,4.910192489624023
volatility_regime,4.9001264572143555
rvi_osc,4.855707168579102
close_delta_12,4.712594985961914
pct_dist_to_support,4.11036491394043
dist_rolling_vwap,3.9166643619537354
ema_alignment,3.7833144664764404
atr_pct,3.7669894695281982
dist_vwap,3.7541356086730957
dist_bear_ob,3.6439149379730225
ema_slope_50,3.5961270332336426
sqz_momentum,3.510288715362549
obv,3.462944507598877
ichi_dist_kijun,3.4409866333007812
entropy,3.3731460571289062
parkinson_vol,3.36156964302063
ichi_dist_cloud_top,3.356457233428955
obv_slope_20,3.318089246749878
hurst,3.29943585395813
atr_14,3.2987751960754395
pvt,3.2978453636169434
dist_ema_21,3.227475881576538
elder_bull,3.222708225250244
tsi,3.2216689586639404
is_at_support,3.1944491863250732
range_position_score,3.1869056224823
dist_bull_ob,3.1063618659973145
dist_s2,3.100715398788452
dow_sin,3.076385974884033
btc_dist_ema200,3.073528528213501
williams_r,3.072438955307007
awesome_osc,3.0642943382263184
volatility_ratio,3.0583267211914062
dist_ema_50,3.0551536083221436
obv_divergence,3.0527586936950684
prc_bands,3.0420567989349365
kvo_signal,3.0320498943328857
ichi_above_cloud,3.0314393043518066
