feature,gain
efficiency_ratio_10,40.23982620239258
macro_confluence_score,27.686899185180664
prc_total,23.71854591369629
regime_high_vol,18.9312801361084
market_regime_code,10.655390739440918
atr_band_position,8.235352516174316
volatility_regime,7.102856159210205
ema_slope_21,6.30936336517334
macd,6.152010440826416
linreg_r2_14,5.947840213775635
is_at_resistance,5.830663681030273
prc_momentum,5.199904918670654
starc_position,5.0330119132995605
prc_trend,4.984317302703857
dist_s1,4.601532459259033
atr_percentile,4.549120903015137
elder_bull,4.341580867767334
market_phase,4.302907943725586
volatility_ratio,4.194519519805908
dpo_20,3.9795098304748535
awesome_osc,3.9598281383514404
ichi_above_cloud,3.7078897953033447
dist_bull_ob,3.7056257724761963
kvo,3.655602216720581
atr_14,3.637631416320801
parkinson_vol,3.5679619312286377
gaussian_position,3.5472896099090576
total_confluence,3.520108938217163
vwap_delta_4,3.5195720195770264
supertrend_dir,3.4609363079071045
dist_s2,3.43796443939209
regime_low_vol,3.397826671600342
kvo_signal,3.392059564590454
macd_divergence,3.3578248023986816
momentum_confluence,3.321923017501831
dist_bear_ob,3.321197271347046
ema_alignment,3.303743362426758
ema_slope_50,3.299516201019287
obv,3.268921136856079
bands_confluence,3.256476879119873
sqz_momentum,3.2486331462860107
dist_pivot,3.2180123329162598
ichi_dist_kijun,3.1731879711151123
fib_dist_382,3.1584506034851074
dist_avwap_100,3.152153491973877
pvt,3.1057348251342773
ichi_dist_cloud_top,3.0906624794006348
prc_smart_money,3.090019941329956
macd_hist,3.045013189315796
volume_delta_14,3.027613639831543
