feature,gain
efficiency_ratio_10,47.29417037963867
starc_position,37.55463409423828
bb_pct_b,33.219871520996094
macro_confluence_score,28.737642288208008
prc_total,26.133180618286133
atr_band_position,20.326541900634766
cmo_14,8.691391944885254
prc_trend,8.472620010375977
prc_momentum,7.752772808074951
vi_minus,7.660311698913574
trend_confluence,7.414758205413818
rsi_14,7.3772478103637695
regime_high_vol,7.161510944366455
rvi_osc,6.715119361877441
fib_dist_382,6.638363361358643
ema_slope_9,6.19476318359375
elder_bull,6.147334098815918
volatility_regime,6.1397294998168945
prc_bands,5.829701900482178
gaussian_position,5.723568916320801
pct_dist_to_resistance,5.678036689758301
close_decay_mean_24,5.653834819793701
fib_dist_236,5.63569450378418
dist_ema_50,5.4374895095825195
supertrend_dir,5.37900972366333
btc_4h_return,5.345934867858887
pvt,5.308858871459961
ichi_dist_cloud_top,5.227766990661621
sqz_momentum,5.106995105743408
btc_dist_ema200,5.085805892944336
roc_14,5.078999996185303
returns_1h_decay_mean_24,5.0634074211120605
atr_percentile,4.9957051277160645
btc_ratio_ma_dist,4.976533889770508
price_zscore_200,4.958768367767334
ema_slope_100,4.957324028015137
dist_rolling_vwap,4.948116302490234
obv,4.894864559173584
higher_high_count_20,4.889251708984375
is_at_support,4.881724834442139
dist_pivot,4.849224090576172
ema_slope_21,4.849020004272461
ppo,4.84262228012085
ema_stack_alignment,4.817022323608398
rsi_21,4.815852642059326
dist_bear_ob,4.795739650726318
kvo,4.757457256317139
ret_12h,4.736098766326904
dist_ema_21,4.684695720672607
bb_width_percentile,4.677516937255859
