feature,gain
macro_confluence_score,25.42813491821289
prc_total,22.499242782592773
starc_position,12.017228126525879
regime_high_vol,10.923195838928223
atr_band_position,8.952072143554688
prc_trend,5.754007816314697
volatility_regime,5.7007365226745605
rvi_osc,5.550542831420898
is_at_resistance,5.479860782623291
prc_momentum,5.260824680328369
prc_volume,5.2330546379089355
ret_12h,4.881343841552734
sar_trend,4.7459025382995605
bb_pct_b,4.483063697814941
ema_alignment,4.400428295135498
vi_plus,4.316858291625977
choppiness,4.218188762664795
returns_1h_decay_mean_24,4.124986171722412
ema_stack_alignment,4.09903621673584
ema_slope_100,4.041120529174805
pct_dist_to_resistance,4.013927936553955
funding_cum_8,3.9128828048706055
obv_divergence,3.899916410446167
dist_rolling_vwap,3.8273861408233643
dist_ema_100,3.797968864440918
dist_r1,3.786115884780884
williams_r,3.768653154373169
rsi_slope_14,3.7064740657806396
ichi_dist_cloud_top,3.694514513015747
atr_percentile,3.578218698501587
dow_sin,3.5665268898010254
quantile_position,3.489434242248535
bb_width_percentile,3.4665772914886475
ema_stack_distance,3.4455654621124268
dist_bear_ob,3.3889331817626953
ret_24h,3.384662389755249
dist_vwap,3.3745174407958984
dist_ema_21,3.3716254234313965
pct_dist_to_support,3.359484910964966
close_decay_mean_24,3.345991611480713
sar_dist,3.31575870513916
btc_dist_ema200,3.3033266067504883
dist_avwap_50,3.2726221084594727
total_confluence,3.2312796115875244
kvo,3.213911771774292
dist_ema_9,3.1975724697113037
volatility_ratio,3.1831328868865967
schaff_tc,3.1674394607543945
ppo,3.1617629528045654
sqz_momentum,3.160707473754883
