feature,gain
efficiency_ratio_10,45.28607177734375
prc_total,31.064348220825195
macro_confluence_score,30.314802169799805
prc_trend,15.14501667022705
starc_position,10.81889820098877
regime_high_vol,9.04638671875
prc_momentum,8.86506462097168
atr_band_position,8.619133949279785
is_at_resistance,7.481103897094727
ret_12h,7.070267200469971
rvi_osc,7.057522773742676
volatility_regime,6.634655475616455
linreg_slope_14,6.039536952972412
funding_cum_8,5.961250305175781
market_regime_code,5.9306182861328125
ret_4h,5.716513156890869
momentum_confluence,5.630198001861572
schaff_tc,5.598831653594971
atr_percentile,5.466047763824463
kst,5.453675746917725
keltner_width,5.437386989593506
btc_ratio_ma_dist,5.321281433105469
kvo_signal,5.265605449676514
quantile_position,5.241209983825684
dist_r2,5.237541675567627
price_zscore_200,5.204469203948975
fisher,5.198056221008301
dist_pivot,5.189416408538818
dist_bear_ob,5.144281387329102
ema_alignment,5.142655849456787
dist_r1,5.138895034790039
volatility_ratio,5.129768371582031
bb_pct_b,5.077155590057373
ppo,5.068365573883057
dist_ema_100,5.05912446975708
ppo_signal,5.046999931335449
bands_confluence,5.0388970375061035
gaussian_position,5.033137321472168
fib_dist_500,5.013874530792236
higher_high_count_20,5.007393836975098
dist_avwap_100,4.9952216148376465
ema_slope_9,4.9538679122924805
elder_bull,4.949917316436768
rsi_21,4.937485218048096
fib_dist_382,4.9268951416015625
range_position_score,4.921633243560791
sqz_momentum,4.916975975036621
kvo,4.899531364440918
ema_stack_distance,4.890167713165283
aroon_osc,4.887290000915527
