feature,gain
prc_total,112.79169464111328
macro_confluence_score,76.36882781982422
efficiency_ratio_10,24.685543060302734
momentum_confluence,13.88378620147705
prc_momentum,12.732213973999023
starc_position,11.593095779418945
bb_pct_b,10.124785423278809
ema_stack_distance,9.363760948181152
atr_band_position,9.116207122802734
ema_stack_alignment,8.682804107666016
supertrend_dist,8.393959045410156
pct_dist_to_support,7.981689929962158
volatility_ratio,7.928592205047607
rolling_buy_ratio,7.745880603790283
pvt,7.71156644821167
rolling_volatility,7.358133316040039
price_zscore_200,7.306923866271973
dist_s2,7.237565517425537
dist_pivot,7.121583938598633
funding_slope_8,7.045960903167725
atr_percentile,7.004506587982178
obv,6.830600738525391
ichi_dist_cloud_top,6.798448085784912
fib_range_pct,6.757692813873291
dist_r2,6.680751800537109
btc_dist_ema200,6.629074573516846
dist_bull_ob,6.617942810058594
vol_confirm_ratio,6.608832359313965
macd,6.599134922027588
dist_avwap_100,6.591974258422852
dist_avwap_200,6.505095481872559
rvi_vol,6.437283039093018
dist_bear_ob,6.366258144378662
parkinson_vol,6.335233211517334
higher_high_count_20,6.188460350036621
fib_dist_236,6.183370113372803
aroon_osc,6.174996852874756
dist_s1,6.1581878662109375
dist_ema_200,6.140115737915039
bb_width_percentile,6.131329536437988
fib_dist_618,6.073744297027588
trend_consistency_20,6.012791633605957
macd_hist,5.942417144775391
funding_cum_8,5.857946395874023
lower_low_count_20,5.797241687774658
rel_perf_4h,5.737482070922852
atr_expansion,5.731267929077148
funding_rate_zscore,5.699509620666504
adx_14,5.692384719848633
dist_r1,5.613797187805176
