feature,gain
efficiency_ratio_10,64.44322204589844
prc_total,40.85620880126953
macro_confluence_score,38.66089630126953
starc_position,20.040122985839844
atr_band_position,17.19898796081543
prc_momentum,16.33116340637207
bb_pct_b,15.976064682006836
volatility_regime,9.456927299499512
prc_trend,9.39362621307373
trend_confluence,7.75795316696167
cci_20,7.641829013824463
ret_12h,7.372590065002441
ema_alignment,7.20919132232666
rvi_osc,7.018232345581055
dist_ema_9,6.295677185058594
dist_r2,6.257492542266846
pct_dist_to_support,6.2034010887146
regime_high_vol,6.108967304229736
atr_percentile,6.04645299911499
candle_pressure,5.9266743659973145
momentum_confluence,5.844407558441162
rsi_slope_14,5.768852710723877
obv,5.714942455291748
cmf_20,5.679630756378174
bb_width_percentile,5.518402099609375
quantile_position,5.463130950927734
donchian_position,5.440359115600586
ema_stack_distance,5.366532325744629
gaussian_position,5.357335090637207
aroon_osc,5.317398548126221
dow_sin,5.304962158203125
ema_slope_9,5.270586967468262
dist_r1,5.258323669433594
vi_minus,5.255468845367432
ema_slope_50,5.2497968673706055
parkinson_vol,5.233285427093506
volatility_ratio,5.179708480834961
kvo_signal,5.145786285400391
aroon_down,5.1224751472473145
volume_confluence,5.100584030151367
dist_bear_ob,5.047427177429199
dist_s2,5.043728828430176
rsi_14,5.006356239318848
kvo,4.964639186859131
volatility_skew,4.964543342590332
stoch_k,4.957101345062256
close_delta_4,4.943665027618408
dist_avwap_50,4.943182945251465
swing_strength_20,4.942245006561279
returns_1h_decay_mean_24,4.901438236236572
