feature,gain
starc_position,106.91674041748047
atr_band_position,90.55799865722656
efficiency_ratio_10,59.86747741699219
bb_pct_b,55.98665237426758
prc_total,36.01469421386719
macro_confluence_score,33.75247573852539
rvi_osc,15.297843933105469
elder_bull,12.515193939208984
gaussian_position,12.490287780761719
dist_avwap_100,11.84545612335205
bands_confluence,11.577309608459473
prc_trend,11.530506134033203
volatility_regime,10.835312843322754
realized_volatility,10.470844268798828
ret_12h,10.299699783325195
ichi_dist_cloud_top,10.20422649383545
rolling_volatility,10.020330429077148
fib_dist_236,9.326651573181152
ema_alignment,8.947089195251465
ppo_signal,8.527146339416504
fisher_sig,8.514107704162598
elder_bull_bear,8.475852966308594
historical_volatility,8.448744773864746
btc_ratio_ma_dist,8.353544235229492
ema_stack_distance,8.245828628540039
trend_confluence,7.933939456939697
volatility_ratio,7.870432376861572
donchian_position,7.73743200302124
supertrend_dist,7.721977710723877
dist_vwap,7.695906162261963
kvo,7.5745320320129395
volume,7.5696797370910645
dist_r2,7.547216892242432
ppo,7.468307971954346
fib_dist_618,7.356809616088867
obv,7.184779644012451
higher_high_count_20,7.132903575897217
dist_kama,7.049785614013672
elder_bear,7.035831451416016
fib_dist_382,7.032949447631836
close_decay_mean_24,7.020748138427734
obv_slope_20,7.017525672912598
ichi_dist_tenkan,6.974003314971924
keltner_width,6.96990966796875
dist_ema_100,6.951234817504883
rel_perf_24h,6.922854423522949
stoch_k,6.850870132446289
tsi,6.832108974456787
regime_high_vol,6.740167140960693
cmf_20,6.699951171875
