feature,gain
macro_confluence_score,36.419193267822266
prc_total,25.36400604248047
atr_band_position,13.675143241882324
starc_position,12.24951457977295
volatility_regime,10.40655517578125
rvi_osc,7.608588695526123
regime_high_vol,7.5345778465271
bands_confluence,6.493688106536865
is_at_support,6.247596263885498
rsi_14,6.177199363708496
returns_1h_decay_mean_24,5.725429058074951
ret_12h,5.660160541534424
bb_width_percentile,5.642623424530029
ema_slope_21,5.6383514404296875
volatility_ratio,5.5552849769592285
dist_rolling_vwap,5.550554275512695
sar_trend,5.5416340827941895
price_zscore_200,5.4393181800842285
dist_ema_200,5.408416271209717
cmo_14,5.359077453613281
cci_20,5.296340465545654
trix_15,5.218835353851318
ret_4h,5.066877365112305
bb_pct_b,5.008513927459717
ema_slope_9,4.93458890914917
ema_slope_200,4.842285633087158
prc_momentum,4.824957370758057
dist_avwap_200,4.793100833892822
dist_avwap_50,4.7812395095825195
tsi,4.721962928771973
atr_percentile,4.714260578155518
supertrend_dist,4.679213523864746
btc_dist_ema200,4.6546854972839355
swing_strength_20,4.610559463500977
dist_vwap,4.556812763214111
candle_confluence,4.530124187469482
ema_slope_100,4.511335849761963
close_decay_mean_24,4.509425640106201
dow_sin,4.479381561279297
rolling_buy_ratio,4.448423862457275
roc_14,4.439010143280029
dist_bull_ob,4.418449878692627
pvt,4.411531448364258
dist_ema_9,4.392735958099365
aroon_down,4.382543563842773
donchian_position,4.349215984344482
prc_trend,4.298620700836182
kst,4.269566059112549
higher_high_count_20,4.268081188201904
quantile_position,4.265028476715088
