feature,gain
efficiency_ratio_10,36.734432220458984
macro_confluence_score,27.898128509521484
prc_total,24.856029510498047
regime_high_vol,22.551441192626953
volatility_regime,7.779728412628174
atr_band_position,6.1471147537231445
prc_momentum,4.95176362991333
market_regime_code,4.936119079589844
kvo,4.935883522033691
bb_pct_b,4.901376724243164
starc_position,4.711443901062012
macd,4.703903675079346
eom_14,4.652547359466553
parkinson_vol,4.617110729217529
bb_width_percentile,4.42218542098999
is_squeeze,4.362505912780762
returns_1h_decay_mean_24,3.9941723346710205
dow_sin,3.9131476879119873
dist_bull_ob,3.799098014831543
atr_expansion,3.7516603469848633
dist_avwap_100,3.7514758110046387
dist_ema_21,3.7196249961853027
btc_dist_ema200,3.675968647003174
atr_percentile,3.661548376083374
historical_volatility,3.6582226753234863
obv_divergence,3.6520564556121826
roc_14,3.590818166732788
donchian_position,3.56831955909729
dist_bear_ob,3.5400452613830566
linreg_slope_14,3.5229735374450684
dist_r1,3.48009991645813
ichi_dist_cloud_top,3.46683931350708
pct_dist_to_support,3.4500374794006348
fib_dist_382,3.4293153285980225
fib_dist_500,3.4123525619506836
rolling_volatility,3.3873331546783447
dist_ema_100,3.323620557785034
obv,3.2292070388793945
dist_s2,3.1798737049102783
fib_dist_618,3.1640403270721436
quantile_position,3.1263723373413086
vi_plus,3.1248044967651367
williams_r,3.1155803203582764
tsi,3.1153204441070557
supertrend_dir,3.109222650527954
ret_12h,3.095862627029419
volume,3.084135055541992
volatility_ratio,3.078141450881958
regime_low_vol,3.071535110473633
prc_trend,3.0171189308166504
