symbol,bar_index,timestamp,direction,meta_conf,edge_score,thr,price,atr,regime_str,reg_buy_ok,reg_sell_ok,reg_skipped,at_res,at_sup,trend_1d,total_conf,choppiness,bos,ev,ev_floor,prior_frac,rev_frac,rsi_val,rsi_slope,rsi_accel,bars_since_exit,atr_pct,blocked_at,block_reason,trade_exit_bar,trade_exit_price,trade_pnl,trade_outcome
XRP/USDT,6,2026-03-10 04:00:00,long,0.54013,72.35,60.14,1.3819,0.013086,unknown,,,,True,False,0.0,0.6482693838673831,62.12686452113146,0.0,0.0,0.0,0.5,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,7,2026-03-10 05:00:00,long,0.55951,74.61,60.14,1.3842,0.01255,unknown,,,,True,False,0.0,0.64381835504544,61.965462588015406,0.0,0.0,0.0,0.25,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,8,2026-03-10 06:00:00,long,0.55348,79.13,60.14,1.3802,0.011889,unknown,,,,True,False,0.0,0.4958261805257921,61.74185670608699,0.0,0.0,0.0,0.25,1.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=1.00<0.5,-1,0.0,0.0,
XRP/USDT,9,2026-03-10 07:00:00,long,0.55641,83.22,60.14,1.3875,0.01194,unknown,,,,True,False,0.0,0.684572634451162,61.677306688562936,0.0,0.0,0.0,0.25,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,10,2026-03-10 08:00:00,long,0.56301,74.94,60.14,1.4015,0.013045,unknown,,,,True,False,0.0,0.7427383043372999,45.66624029875747,1.0,0.0,0.0,0.25,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,11,2026-03-10 09:00:00,long,0.56604,70.84,60.14,1.4165,0.013458,unknown,,,,True,False,0.0,0.7526785699818125,43.02124715543688,1.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=1.00<0.5,-1,0.0,0.0,
XRP/USDT,12,2026-03-10 10:00:00,long,0.55863,95.05,60.14,1.4055,0.013431,unknown,,,,True,False,0.0,0.592262526209539,42.876766115846415,0.0,0.0,0.0,0.25,1.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=1.00<0.5,-1,0.0,0.0,
XRP/USDT,13,2026-03-10 11:00:00,long,0.54752,88.69,60.14,1.3909,0.013679,unknown,,,,False,False,0.0,0.4023208498965152,42.941703307958576,0.0,0.0,0.0,0.25,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,14,2026-03-10 12:00:00,long,0.55056,82.61,60.14,1.3889,0.01345,unknown,,,,False,False,0.0,0.3481147174907703,42.90482082906992,0.0,0.0,0.0,0.25,0.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=0.00<0.5,-1,0.0,0.0,
XRP/USDT,15,2026-03-10 13:00:00,long,0.5467,91.03,60.14,1.393,0.014421,unknown,,,,False,False,0.0,0.562242491011151,43.355208334490065,0.0,0.0,0.0,0.25,0.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=0.00<0.5,-1,0.0,0.0,
XRP/USDT,16,2026-03-10 14:00:00,long,0.58719,90.12,60.14,1.4343,0.017464,unknown,,,,True,False,0.0,0.7636778486041734,37.030321649749865,1.0,0.0,0.0,0.5,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,17,2026-03-10 15:00:00,long,0.57227,98.55,60.14,1.4308,0.018479,unknown,,,,True,False,0.0,0.6216710144684888,37.29048030576672,0.0,0.0,0.0,0.75,1.0,69.00129075215263,0.22822299832797188,0.2030658935858697,-1,0.012915,TRADE,edge=98.6 meta_conf=0.5723,20,1.405854,-0.0249,LOSS
XRP/USDT,21,2026-03-10 19:00:00,long,0.58344,81.99,60.14,1.3849,0.0196,unknown,,,,False,False,0.0,0.031578061622440305,44.87115604721095,0.0,0.0,0.0,0.5,0.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=0.00<0.5,-1,0.0,0.0,
XRP/USDT,22,2026-03-10 20:00:00,long,0.57786,78.72,60.14,1.3899,0.019886,unknown,,,,False,False,0.0,0.05953855229325392,46.11102696324344,0.0,0.0,0.0,0.75,0.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.75<0.6 OR rev(bullish)=0.00<0.5,-1,0.0,0.0,
XRP/USDT,23,2026-03-10 21:00:00,long,0.57933,76.27,60.14,1.3836,0.020171,unknown,,,,False,False,0.0,-0.1582183713642537,48.67455454076043,0.0,0.0,0.0,1.0,0.5,48.80147090829383,-1.4100154538427483,-0.3067643724352527,-1,0.0,G5_RSI_ACCEL,rsi_accel=-0.3068<-0.08 (RSI free-fall),-1,0.0,0.0,
XRP/USDT,24,2026-03-10 22:00:00,long,0.5727,74.01,60.14,1.3841,0.019107,unknown,,,,False,False,0.0,-0.25783315327790474,49.557983656175814,0.0,0.0,0.0,1.0,0.5,44.16889665975505,-1.588740143177701,-0.17872468933495278,-1,0.0,G5_RSI_ACCEL,rsi_accel=-0.1787<-0.08 (RSI free-fall),-1,0.0,0.0,
XRP/USDT,25,2026-03-10 23:00:00,long,0.57059,75.03,60.14,1.3863,0.018129,unknown,,,,False,False,0.0,-0.18004699280710088,50.37891826530806,0.0,0.0,0.0,0.75,0.5,38.92961477262017,-1.7619729541805405,-0.17323281100283938,-1,0.0,G5_RSI_ACCEL,rsi_accel=-0.1732<-0.08 (RSI free-fall),-1,0.0,0.0,
XRP/USDT,26,2026-03-11 00:00:00,long,0.56923,76.48,60.14,1.3884,0.017957,unknown,,,,False,False,0.0,-0.14747946985169338,51.14310701938488,0.0,0.0,0.0,0.75,1.0,43.294112893195475,-1.908279475413662,-0.1463065212331216,-1,0.0,G5_RSI_ACCEL,rsi_accel=-0.1463<-0.08 (RSI free-fall),-1,0.0,0.0,
XRP/USDT,27,2026-03-11 01:00:00,long,0.5689,74.59,60.14,1.3902,0.017193,unknown,,,,False,False,0.0,-0.04698175602194462,51.677208010546344,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=1.00<0.5,-1,0.0,0.0,
XRP/USDT,28,2026-03-11 02:00:00,long,0.57402,84.8,60.14,1.3826,0.017386,unknown,,,,False,True,0.0,-0.2217613940863745,52.266554935738974,0.0,0.0,0.0,0.25,1.0,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.25<0.6 OR rev(bullish)=1.00<0.5,-1,0.0,0.0,
XRP/USDT,29,2026-03-11 03:00:00,long,0.57624,62.53,60.14,1.3792,0.016414,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G3_MIN_QUALITY,edge=62.5 < MIN_QUALITY_SCORE=70.0,-1,0.0,0.0,
XRP/USDT,30,2026-03-11 04:00:00,long,0.56425,64.33,60.14,1.3878,0.013314,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G3_MIN_QUALITY,edge=64.3 < MIN_QUALITY_SCORE=70.0,-1,0.0,0.0,
XRP/USDT,31,2026-03-11 05:00:00,long,0.56443,61.46,60.14,1.3765,0.012821,unknown,,,,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G3_MIN_QUALITY,edge=61.5 < MIN_QUALITY_SCORE=70.0,-1,0.0,0.0,
XRP/USDT,32,2026-03-11 06:00:00,long,0.56885,84.82,60.14,1.3825,0.012421,unknown,,,,False,True,0.0,-0.3269672293570915,55.694491137209575,0.0,0.0,0.0,0.5,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,33,2026-03-11 07:00:00,long,0.55169,80.84,60.14,1.3784,0.011571,unknown,,,,False,True,0.0,-0.5307823515388894,67.30106297915138,0.0,0.0,0.0,0.5,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
XRP/USDT,34,2026-03-11 08:00:00,long,0.53874,79.98,60.14,1.3759,0.010457,unknown,,,,False,True,0.0,-0.5780020618597358,87.1547784470136,0.0,0.0,0.0,0.75,0.5,37.321929878817386,-1.8693445608580763,0.31013308741009515,14,0.0076,TRADE,edge=80.0 meta_conf=0.5387,39,1.404134,0.0282,WIN
XRP/USDT,40,2026-03-11 14:00:00,long,0.53931,100.0,60.14,1.3921,0.011907,unknown,,,,False,False,0.0,0.21593390390603426,55.0663502893475,0.0,0.0,0.0,0.75,1.0,52.450321399940265,0.9804285063687193,0.4951665849073334,1,0.0,G6_COOLDOWN,bars_since_exit=1 < cooldown=3,-1,0.0,0.0,
XRP/USDT,41,2026-03-11 15:00:00,long,0.5622,93.35,60.14,1.3824,0.012943,unknown,,,,False,True,0.0,-0.19786104574336155,54.12737754629989,0.0,0.0,0.0,0.5,0.5,50.0,0.0,0.0,-1,0.0,G4_5_MTF,prior(bearish)=0.50<0.6 OR rev(bullish)=0.50<0.5,-1,0.0,0.0,
