symbol,bar_index,timestamp,direction,meta_conf,edge_score,thr,price,atr,regime_str,reg_buy_ok,reg_sell_ok,reg_skipped,at_res,at_sup,trend_1d,total_conf,choppiness,bos,ev,ev_floor,prior_frac,rev_frac,rsi_val,rsi_slope,rsi_accel,bars_since_exit,atr_pct,blocked_at,block_reason,trade_exit_bar,trade_exit_price,trade_pnl,trade_outcome
BTC/USDT,6,2026-03-10 04:00:00,short,0.51954,82.35,50.0,70072.94,772.011429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,7,2026-03-10 05:00:00,short,0.52469,81.23,50.0,69971.34,734.17875,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,8,2026-03-10 06:00:00,short,0.53839,83.67,50.0,69910.91,700.894444,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,9,2026-03-10 07:00:00,short,0.50335,86.29,50.0,70406.01,704.909,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,10,2026-03-10 08:00:00,short,0.50337,86.19,50.0,70709.37,707.066364,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,11,2026-03-10 09:00:00,long,0.51368,69.86,50.0,71078.92,702.040833,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,12,2026-03-10 10:00:00,long,0.53864,81.62,50.0,70774.04,680.804615,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,13,2026-03-10 11:00:00,long,0.53217,71.76,50.0,70580.94,655.413571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,14,2026-03-10 12:00:00,long,0.51587,68.91,50.0,70519.86,648.538571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,15,2026-03-10 13:00:00,long,0.51179,87.57,50.0,69921.12,712.336429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,16,2026-03-10 14:00:00,long,0.51954,97.08,50.0,71467.81,809.655714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,17,2026-03-10 15:00:00,long,0.50824,82.81,50.0,71346.16,829.222143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,18,2026-03-10 16:00:00,long,0.5096,74.81,50.0,71268.59,777.902143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,19,2026-03-10 17:00:00,short,0.52141,85.14,50.0,70868.61,774.937857,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,20,2026-03-10 18:00:00,long,0.53295,85.95,50.0,70013.87,797.186429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,21,2026-03-10 19:00:00,short,0.50689,74.16,50.0,70043.63,803.018571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,22,2026-03-10 20:00:00,long,0.51188,74.04,50.0,70235.6,796.437143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,23,2026-03-10 21:00:00,long,0.50675,71.52,50.0,69763.01,806.033571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,24,2026-03-10 22:00:00,long,0.52612,72.3,50.0,69721.58,783.807857,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_up',-1,0.0,0.0,
BTC/USDT,25,2026-03-10 23:00:00,long,0.5379,76.95,50.0,69948.63,757.849286,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_up',-1,0.0,0.0,
BTC/USDT,26,2026-03-11 00:00:00,long,0.50251,72.24,50.0,70044.87,756.967143,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_up',-1,0.0,0.0,
BTC/USDT,27,2026-03-11 01:00:00,long,0.50457,75.18,50.0,70071.26,752.586429,high_high_up,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_up',-1,0.0,0.0,
BTC/USDT,28,2026-03-11 02:00:00,short,0.51025,75.35,50.0,69810.72,764.606429,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.sell_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,29,2026-03-11 03:00:00,long,0.52613,83.1,50.0,69551.91,707.120714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,30,2026-03-11 04:00:00,long,0.53016,82.46,50.0,70130.99,601.323571,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,31,2026-03-11 05:00:00,long,0.53765,80.06,50.0,69510.36,594.467143,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
BTC/USDT,32,2026-03-11 06:00:00,long,0.5398,80.41,50.0,69950.01,575.845714,high_high_flat,False,False,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,reg.buy_ok=False regime='high_high_flat',-1,0.0,0.0,
